Trip id,Starttime,Stoptime,Bikeid,Tripduration,From station id,From station name,To station id,To station name,Usertype
15351557,2016/1/6 17:07,2016/1/6 17:26,70371,1129,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Subscriber
15351573,2016/1/6 17:16,2016/1/6 17:44,70342,1693,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1015,Federal St & E North Ave,Customer
15351587,2016/1/6 17:28,2016/1/6 18:03,70393,2103,1004,First Ave & B St (T Station),1048,S 18th St & Sidney St,Customer
15351594,2016/1/6 17:33,2016/1/6 18:00,70495,1626,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
15351597,2016/1/6 17:34,2016/1/6 17:57,70358,1405,1004,First Ave & B St (T Station),1038,Boulevard of the Allies & Parkview Ave,Subscriber
15351601,2016/1/6 17:37,2016/1/6 17:50,70398,796,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Customer
15351604,2016/1/6 17:39,2016/1/6 17:47,70221,462,1043,Coltart Ave & Forbes Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15351611,2016/1/6 17:50,2016/1/6 17:56,70344,362,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15351635,2016/1/6 18:02,2016/1/6 18:15,70255,780,1034,Ellsworth Ave & N Neville St,1020,42nd and Penn Ave.,Subscriber
15351653,2016/1/6 18:23,2016/1/6 18:37,70442,860,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,Customer
15351656,2016/1/6 18:24,2016/1/6 18:37,70376,800,1003,First Ave & Smithfield St (Art Institute),1049,S 12th St & E Carson St,Customer
15351680,2016/1/6 18:40,2016/1/6 18:42,70473,162,1031,Maryland Ave & Ellsworth Ave,1032,Maryland Ave & Walnut St,Subscriber
15351718,2016/1/6 19:21,2016/1/6 19:27,70241,384,1044,Zulema St & Coltart Ave,1035,Fifth Ave & S Dithridge St,Subscriber
15351763,2016/1/6 20:01,2016/1/6 20:06,70303,287,1041,Fifth Ave & S Bouquet St,1039,Atwood St & Bates St,Subscriber
15351784,2016/1/6 20:39,2016/1/6 20:43,70367,283,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15351826,2016/1/6 22:09,2016/1/6 22:29,70364,1193,1047,S 22nd St & E Carson St,1005,Forbes Ave & Grant St,Subscriber
15351862,2016/1/7 0:08,2016/1/7 0:13,70344,316,1040,Bigelow Blvd & Fifth Ave,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15351981,2016/1/7 1:07,2016/1/7 1:13,70244,366,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Customer
15351983,2016/1/7 1:07,2016/1/7 1:12,70286,255,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
15353619,2016/1/7 6:56,2016/1/7 7:17,70203,1262,1025,Penn Ave & N Fairmount St,1001,Forbes Ave & Market Square,Subscriber
15353720,2016/1/7 7:21,2016/1/7 7:43,70375,1312,1047,S 22nd St & E Carson St,1001,Forbes Ave & Market Square,Subscriber
15353864,2016/1/7 7:53,2016/1/7 8:00,70349,408,1031,Maryland Ave & Ellsworth Ave,1023,Liberty Ave & Baum Blvd,Subscriber
15353917,2016/1/7 8:08,2016/1/7 8:22,70235,870,1048,S 18th St & Sidney St,1007,Stevenson St & Forbes Ave,Subscriber
15354032,2016/1/7 8:33,2016/1/7 8:40,70359,463,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15354035,2016/1/7 8:34,2016/1/7 8:44,70306,608,1049,S 12th St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Subscriber
15354049,2016/1/7 8:38,2016/1/7 8:40,70382,135,1032,Maryland Ave & Walnut St,1031,Maryland Ave & Ellsworth Ave,Subscriber
15354050,2016/1/7 8:38,2016/1/7 8:45,70274,378,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
15354160,2016/1/7 9:08,2016/1/7 9:13,70383,326,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15354194,2016/1/7 9:15,2016/1/7 9:26,70455,634,1023,Liberty Ave & Baum Blvd,1020,42nd and Penn Ave.,Subscriber
15354286,2016/1/7 9:40,2016/1/7 9:46,70344,329,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15354311,2016/1/7 9:47,2016/1/7 9:52,70221,292,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15354374,2016/1/7 10:03,2016/1/7 10:12,70343,560,1043,Coltart Ave & Forbes Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15354417,2016/1/7 10:13,2016/1/7 10:32,70415,1178,1040,Bigelow Blvd & Fifth Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15354604,2016/1/7 10:51,2016/1/7 10:54,70394,185,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
15354703,2016/1/7 11:12,2016/1/7 11:22,70277,553,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1007,Stevenson St & Forbes Ave,Customer
15354796,2016/1/7 11:32,2016/1/7 11:37,70221,298,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15354906,2016/1/7 11:52,2016/1/7 12:32,70390,2365,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
15354935,2016/1/7 11:57,2016/1/7 12:41,70425,2634,1002,Third Ave & Wood St,1002,Third Ave & Wood St,Customer
15355115,2016/1/7 12:24,2016/1/7 12:55,70415,1850,1028,Penn Ave & Putnam St (Bakery Square),1043,Coltart Ave & Forbes Ave,Subscriber
15355160,2016/1/7 12:32,2016/1/7 12:37,70241,326,1040,Bigelow Blvd & Fifth Ave,1039,Atwood St & Bates St,Subscriber
15355194,2016/1/7 12:37,2016/1/7 13:08,70466,1873,1004,First Ave & B St (T Station),1004,First Ave & B St (T Station),Customer
15355207,2016/1/7 12:39,2016/1/7 12:54,70271,865,1050,Healthy Ride Hub,1005,Forbes Ave & Grant St,Subscriber
15355243,2016/1/7 12:46,2016/1/7 12:52,70221,352,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15355246,2016/1/7 12:47,2016/1/7 12:57,70229,603,1014,Ridge Ave & Brighton Rd (CCAC),1001,Forbes Ave & Market Square,Customer
15355274,2016/1/7 12:51,2016/1/7 12:55,70422,241,1044,Zulema St & Coltart Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15355411,2016/1/7 13:18,2016/1/7 13:22,70229,239,1001,Forbes Ave & Market Square,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
15355436,2016/1/7 13:24,2016/1/7 13:50,70421,1556,1024,S Negley Ave & Baum Blvd,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15355488,2016/1/7 13:38,2016/1/7 13:46,70342,505,1015,Federal St & E North Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15355589,2016/1/7 14:03,2016/1/7 15:12,70229,4145,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Customer
15355602,2016/1/7 14:07,2016/1/7 14:33,70482,1549,1021,Taylor St & Liberty Ave,1011,Fort Duquesne Blvd & 7th St,Subscriber
15355646,2016/1/7 14:22,2016/1/7 14:31,70391,571,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15355671,2016/1/7 14:29,2016/1/7 14:41,70425,674,1002,Third Ave & Wood St,1017,21st St & Penn Ave,Subscriber
15355689,2016/1/7 14:36,2016/1/7 14:39,70281,178,1039,Atwood St & Bates St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15355693,2016/1/7 14:39,2016/1/7 14:52,70255,805,1020,42nd and Penn Ave.,1035,Fifth Ave & S Dithridge St,Subscriber
15355715,2016/1/7 14:51,2016/1/7 14:58,70351,433,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15355716,2016/1/7 14:52,2016/1/7 15:57,70271,3889,1005,Forbes Ave & Grant St,1050,Healthy Ride Hub,Subscriber
15355753,2016/1/7 15:06,2016/1/7 15:12,70348,342,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
15355757,2016/1/7 15:07,2016/1/7 15:11,70404,244,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15355766,2016/1/7 15:08,2016/1/7 15:17,70255,503,1035,Fifth Ave & S Dithridge St,1031,Maryland Ave & Ellsworth Ave,Subscriber
15355806,2016/1/7 15:22,2016/1/7 15:32,70221,576,1040,Bigelow Blvd & Fifth Ave,1044,Zulema St & Coltart Ave,Subscriber
15355827,2016/1/7 15:31,2016/1/7 15:38,70281,371,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15355847,2016/1/7 15:38,2016/1/7 15:50,70235,712,1007,Stevenson St & Forbes Ave,1048,S 18th St & Sidney St,Subscriber
15355859,2016/1/7 15:44,2016/1/7 15:51,70314,399,1048,S 18th St & Sidney St,1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15355863,2016/1/7 15:47,2016/1/7 16:18,70282,1852,1005,Forbes Ave & Grant St,1050,Healthy Ride Hub,Subscriber
15355874,2016/1/7 15:50,2016/1/7 15:54,70322,249,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15355878,2016/1/7 15:54,2016/1/7 15:59,70439,286,1003,First Ave & Smithfield St (Art Institute),1000,Liberty Ave & Stanwix St,Subscriber
15355945,2016/1/7 16:34,2016/1/7 16:55,70435,1292,1004,First Ave & B St (T Station),1038,Boulevard of the Allies & Parkview Ave,Subscriber
15355960,2016/1/7 16:43,2016/1/7 17:04,70277,1263,1007,Stevenson St & Forbes Ave,1007,Stevenson St & Forbes Ave,Customer
15355983,2016/1/7 16:58,2016/1/7 17:04,70457,386,1009,12th St & Penn Ave,1000,Liberty Ave & Stanwix St,Subscriber
15355997,2016/1/7 17:06,2016/1/7 17:38,70366,1886,1001,Forbes Ave & Market Square,1025,Penn Ave & N Fairmount St,Subscriber
15356001,2016/1/7 17:08,2016/1/7 17:41,70475,1985,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15356004,2016/1/7 17:08,2016/1/7 17:41,70307,1952,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15356018,2016/1/7 17:14,2016/1/7 17:19,70341,279,1013,Isabella St & Federal St (PNC Park),1000,Liberty Ave & Stanwix St,Subscriber
15356040,2016/1/7 17:34,2016/1/7 17:43,70452,535,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
15356055,2016/1/7 17:41,2016/1/7 17:55,70340,846,1002,Third Ave & Wood St,1048,S 18th St & Sidney St,Customer
15356083,2016/1/7 17:59,2016/1/7 18:05,70436,346,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1038,Boulevard of the Allies & Parkview Ave,Subscriber
15356121,2016/1/7 18:20,2016/1/7 18:30,70203,572,1001,Forbes Ave & Market Square,1014,Ridge Ave & Brighton Rd (CCAC),Customer
15356125,2016/1/7 18:26,2016/1/7 18:33,70380,424,1033,Ivy St & Walnut St   ,1034,Ellsworth Ave & N Neville St,Customer
15356129,2016/1/7 18:28,2016/1/7 18:35,70297,411,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,Subscriber
15356156,2016/1/7 18:48,2016/1/7 19:05,70439,1040,1000,Liberty Ave & Stanwix St,1047,S 22nd St & E Carson St,Subscriber
15356180,2016/1/7 19:07,2016/1/7 19:14,70344,421,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1041,Fifth Ave & S Bouquet St,Customer
15356210,2016/1/7 19:34,2016/1/7 19:40,70427,355,1028,Penn Ave & Putnam St (Bakery Square),1032,Maryland Ave & Walnut St,Subscriber
15356225,2016/1/7 19:47,2016/1/7 20:14,70367,1581,1041,Fifth Ave & S Bouquet St,1000,Liberty Ave & Stanwix St,Customer
15356238,2016/1/7 20:06,2016/1/7 20:42,70230,2201,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15356240,2016/1/7 20:06,2016/1/7 20:42,70478,2153,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1045,S 27th St & Tunnel Blvd (Southside Works),Subscriber
15356245,2016/1/7 20:10,2016/1/7 20:17,70455,422,1016,17th St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15356247,2016/1/7 20:17,2016/1/7 20:25,70427,456,1032,Maryland Ave & Walnut St,1032,Maryland Ave & Walnut St,Customer
15356248,2016/1/7 20:18,2016/1/7 20:21,70262,211,1032,Maryland Ave & Walnut St,1029,Alder St & S Highland Ave,Subscriber
15356262,2016/1/7 20:40,2016/1/7 20:47,70429,432,1022,Liberty Ave & S Millvale Ave (West Penn Hospital),1019,42nd St & Butler St,Subscriber
15356270,2016/1/7 20:47,2016/1/7 20:53,70436,316,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15356307,2016/1/7 21:46,2016/1/7 22:49,70329,3792,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1039,Atwood St & Bates St,Customer
15356310,2016/1/7 22:04,2016/1/7 22:48,70412,2626,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),1039,Atwood St & Bates St,Customer
15356323,2016/1/7 22:28,2016/1/7 22:33,70314,300,1045,S 27th St & Tunnel Blvd (Southside Works),1048,S 18th St & Sidney St,Subscriber
15356325,2016/1/7 22:38,2016/1/7 22:43,70422,319,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15356327,2016/1/7 22:49,2016/1/8 16:28,70326,63525,1006,Ross St & Sixth Ave (Steel Plaza T Station),1046,S 25th St & E Carson St,Customer
15356330,2016/1/7 22:59,2016/1/7 23:03,70239,234,1027,Shady Ave and Ellsworth Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
15356398,2016/1/8 0:25,2016/1/8 0:28,70322,203,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15358105,2016/1/8 7:10,2016/1/8 7:31,70366,1213,1025,Penn Ave & N Fairmount St,1001,Forbes Ave & Market Square,Subscriber
15358353,2016/1/8 7:52,2016/1/8 7:56,70322,253,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15358521,2016/1/8 8:19,2016/1/8 8:34,70213,937,1020,42nd and Penn Ave.,1030,S Euclid Ave & Centre Ave,Customer
15358580,2016/1/8 8:29,2016/1/8 8:41,70322,723,1028,Penn Ave & Putnam St (Bakery Square),1026,S Whitfield St & Baum Blvd,Subscriber
15358604,2016/1/8 8:32,2016/1/8 8:39,70380,417,1034,Ellsworth Ave & N Neville St,1037,Frew St & Schenley Dr,Subscriber
15358628,2016/1/8 8:36,2016/1/8 8:38,70262,148,1032,Maryland Ave & Walnut St,1031,Maryland Ave & Ellsworth Ave,Subscriber
15358646,2016/1/8 8:39,2016/1/8 8:51,70452,690,1049,S 12th St & E Carson St,1005,Forbes Ave & Grant St,Subscriber
15358694,2016/1/8 8:47,2016/1/8 8:56,70392,571,1033,Ivy St & Walnut St   ,1037,Frew St & Schenley Dr,Subscriber
15358899,2016/1/8 9:17,2016/1/8 9:44,70322,1622,1026,S Whitfield St & Baum Blvd,1037,Frew St & Schenley Dr,Subscriber
15359049,2016/1/8 9:44,2016/1/8 9:47,70481,219,1025,Penn Ave & N Fairmount St,1026,S Whitfield St & Baum Blvd,Subscriber
15359087,2016/1/8 9:50,2016/1/8 9:54,70422,282,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library Main),Subscriber
15359114,2016/1/8 9:54,2016/1/8 9:58,70474,197,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Customer
15359278,2016/1/8 10:21,2016/1/8 10:28,70253,372,1038,Boulevard of the Allies & Parkview Ave,1043,Coltart Ave & Forbes Ave,Subscriber
15359354,2016/1/8 10:36,2016/1/8 10:42,70358,359,1038,Boulevard of the Allies & Parkview Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15359428,2016/1/8 10:46,2016/1/8 10:52,70286,337,1044,Zulema St & Coltart Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15359466,2016/1/8 10:52,2016/1/8 11:01,70349,514,1023,Liberty Ave & Baum Blvd,1030,S Euclid Ave & Centre Ave,Customer
15359502,2016/1/8 11:00,2016/1/8 11:27,70415,1658,1043,Coltart Ave & Forbes Ave,1033,Ivy St & Walnut St   ,Subscriber
15359605,2016/1/8 11:13,2016/1/8 11:18,70436,313,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15359732,2016/1/8 11:29,2016/1/8 11:39,70465,581,1033,Ivy St & Walnut St   ,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15359756,2016/1/8 11:33,2016/1/8 11:42,70381,530,1001,Forbes Ave & Market Square,1009,12th St & Penn Ave,Subscriber
15359837,2016/1/8 11:51,2016/1/8 11:56,70344,288,1041,Fifth Ave & S Bouquet St,1038,Boulevard of the Allies & Parkview Ave,Subscriber
15359862,2016/1/8 11:55,2016/1/8 12:04,70425,517,1017,21st St & Penn Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
15359867,2016/1/8 11:57,2016/1/8 12:39,70381,2535,1009,12th St & Penn Ave,1009,12th St & Penn Ave,Subscriber
15360240,2016/1/8 12:54,2016/1/8 12:57,70303,199,1039,Atwood St & Bates St,1041,Fifth Ave & S Bouquet St,Subscriber
15360481,2016/1/8 13:40,2016/1/8 14:08,70465,1663,1028,Penn Ave & Putnam St (Bakery Square),1043,Coltart Ave & Forbes Ave,Subscriber
15360498,2016/1/8 13:44,2016/1/8 13:49,70436,275,1038,Boulevard of the Allies & Parkview Ave,1041,Fifth Ave & S Bouquet St,Subscriber
15360505,2016/1/8 13:46,2016/1/8 16:52,70227,11194,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
15360533,2016/1/8 13:57,2016/1/8 14:05,70414,502,1003,First Ave & Smithfield St (Art Institute),1013,Isabella St & Federal St (PNC Park),Subscriber
15360545,2016/1/8 14:00,2016/1/8 14:30,70215,1832,1016,17th St & Penn Ave,1047,S 22nd St & E Carson St,Customer
15360561,2016/1/8 14:05,2016/1/8 14:35,70370,1811,1007,Stevenson St & Forbes Ave,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
15360574,2016/1/8 14:10,2016/1/8 14:19,70414,492,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St (Art Institute),Subscriber
15360745,2016/1/8 15:04,2016/1/8 15:08,70436,270,1041,Fifth Ave & S Bouquet St,1044,Zulema St & Coltart Ave,Subscriber
15360959,2016/1/8 16:30,2016/1/8 16:34,70396,248,1028,Penn Ave & Putnam St (Bakery Square),1029,Alder St & S Highland Ave,Subscriber
15361011,2016/1/8 16:59,2016/1/8 17:05,70274,342,1037,Frew St & Schenley Dr,1034,Ellsworth Ave & N Neville St,Customer
15361097,2016/1/8 17:35,2016/1/8 17:44,70220,571,1005,Forbes Ave & Grant St,1049,S 12th St & E Carson St,Subscriber
15361129,2016/1/8 17:45,2016/1/8 17:47,70411,152,1031,Maryland Ave & Ellsworth Ave,1032,Maryland Ave & Walnut St,Subscriber
15361172,2016/1/8 18:09,2016/1/8 18:30,70425,1290,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1019,42nd St & Butler St,Subscriber
15361389,2016/1/8 20:03,2016/1/8 21:00,70297,3424,1034,Ellsworth Ave & N Neville St,1033,Ivy St & Walnut St   ,Customer
15361392,2016/1/8 20:05,2016/1/8 20:16,70468,715,1024,S Negley Ave & Baum Blvd,1040,Bigelow Blvd & Fifth Ave,Customer
15361526,2016/1/8 21:56,2016/1/8 22:24,70239,1712,1032,Maryland Ave & Walnut St,1039,Atwood St & Bates St,Subscriber
15361640,2016/1/9 1:01,2016/1/9 1:03,70262,153,1032,Maryland Ave & Walnut St,1031,Maryland Ave & Ellsworth Ave,Subscriber
15361641,2016/1/9 1:01,2016/1/9 1:04,70427,152,1032,Maryland Ave & Walnut St,1031,Maryland Ave & Ellsworth Ave,Customer
15361724,2016/1/9 2:49,2016/1/9 3:16,70492,1674,1023,Liberty Ave & Baum Blvd,1015,Federal St & E North Ave,Customer
15361839,2016/1/9 3:58,2016/1/9 4:05,70488,408,1026,S Whitfield St & Baum Blvd,1033,Ivy St & Walnut St   ,Customer
15362491,2016/1/9 7:44,2016/1/9 7:54,70393,576,1048,S 18th St & Sidney St,1007,Stevenson St & Forbes Ave,Subscriber
15362511,2016/1/9 7:50,2016/1/9 7:54,70396,251,1029,Alder St & S Highland Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15362826,2016/1/9 9:11,2016/1/9 9:33,70414,1357,1003,First Ave & Smithfield St (Art Institute),1047,S 22nd St & E Carson St,Subscriber
15362878,2016/1/9 9:25,2016/1/9 9:36,70468,647,1040,Bigelow Blvd & Fifth Ave,1024,S Negley Ave & Baum Blvd,Customer
15362898,2016/1/9 9:30,2016/1/9 9:53,70443,1382,1002,Third Ave & Wood St,1009,12th St & Penn Ave,Customer
15362960,2016/1/9 9:43,2016/1/9 10:48,70283,3874,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
15362976,2016/1/9 9:46,2016/1/9 10:00,70249,801,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Subscriber
15362990,2016/1/9 9:51,2016/1/9 10:48,70384,3402,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
15363034,2016/1/9 10:03,2016/1/9 10:27,70233,1420,1043,Coltart Ave & Forbes Ave,1028,Penn Ave & Putnam St (Bakery Square),Subscriber
15363140,2016/1/9 10:34,2016/1/9 10:50,70439,986,1047,S 22nd St & E Carson St,1003,First Ave & Smithfield St (Art Institute),Subscriber
15363149,2016/1/9 10:36,2016/1/9 13:02,70246,8755,1046,S 25th St & E Carson St,1046,S 25th St & E Carson St,Customer
15363152,2016/1/9 10:36,2016/1/9 10:48,70262,714,1031,Maryland Ave & Ellsworth Ave,1040,Bigelow Blvd & Fifth Ave,Customer
15363277,2016/1/9 11:21,2016/1/9 11:42,70299,1263,1040,Bigelow Blvd & Fifth Ave,1020,42nd and Penn Ave.,Customer
15363281,2016/1/9 11:22,2016/1/9 11:41,70432,1178,1040,Bigelow Blvd & Fifth Ave,1020,42nd and Penn Ave.,Customer
15363288,2016/1/9 11:26,2016/1/9 11:52,70343,1584,1040,Bigelow Blvd & Fifth Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15363289,2016/1/9 11:26,2016/1/9 11:53,70262,1610,1040,Bigelow Blvd & Fifth Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
15363290,2016/1/9 11:26,2016/1/9 11:29,70220,187,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Subscriber
15363303,2016/1/9 11:28,2016/1/9 20:39,70441,33068,1001,Forbes Ave & Market Square,1009,12th St & Penn Ave,Customer
15363349,2016/1/9 11:43,2016/1/9 11:56,70399,737,1016,17th St & Penn Ave,1001,Forbes Ave & Market Square,Customer
15363394,2016/1/9 11:55,2016/1/9 12:06,70362,650,1021,Taylor St & Liberty Ave,1040,Bigelow Blvd & Fifth Ave,Subscriber
15363410,2016/1/9 12:02,2016/1/9 12:23,70439,1258,1003,First Ave & Smithfield St (Art Institute),1047,S 22nd St & E Carson St,Subscriber
15363417,2016/1/9 12:04,2016/1/9 12:30,70447,1545,1000,Liberty Ave & Stanwix St,1017,21st St & Penn Ave,Customer
