"","Year","Month","Day","Hour","Weather.type","Visibility","Temperature","Wind.speed"
"5752","2016","2","25","15",7.25,2.1875,1.1,14.75
"5753","2016","2","25","16",2.333333333,8,0.766666667,12
"5754","2016","2","25","17",7,3.4375,0.15,12.75
"5755","2016","2","25","18",4.666666667,4.583333333,-0.2,13.66666667
"5756","2016","2","25","19",7,5.5,-0.7,13
"5757","2016","2","25","20",0,10,-0.6,16.33333333
"5758","2016","2","25","21",0,10,-1.1,16.5
"5759","2016","2","25","22",0,10,-1.7,8
"5760","2016","2","25","23",0,10,-1.1,8
"5761","2016","2","26","0",0,10,-1.1,10
"5762","2016","2","26","1",0,10,-1.7,11
"5763","2016","2","26","2",0,10,-2.8,15
"5764","2016","2","26","3",0,10,-2.8,16
"5765","2016","2","26","4",0,10,-3.3,14
"5766","2016","2","26","5",0,8,-3.3,9
"5767","2016","2","26","6",0,9.5,-4.15,13
"5768","2016","2","26","7",0,10,-3.9,11
"5769","2016","2","26","8",4.666666667,6.5,-3.866666667,9
"5770","2016","2","26","9",7,2.25,-3.95,9.5
"5771","2016","2","26","10",7,3.25,-3.6,12
"5772","2016","2","26","11",4.666666667,4.666666667,-2.933333333,12
"5773","2016","2","26","12",0,10,-1.7,10
"5774","2016","2","26","13",0,10,-1.1,11
"5775","2016","2","26","14",0,10,-1.7,10
"5776","2016","2","26","15",0,10,-1.1,11
"5777","2016","2","26","16",0,10,-1.1,8
"5778","2016","2","26","17",0,10,-1.7,8
"5779","2016","2","26","18",0,10,-2.2,8
"5780","2016","2","26","19",0,10,-2.8,6
"5781","2016","2","26","20",0,10,-2.2,5
"5782","2016","2","26","21",0,10,-2.2,5
"5783","2016","2","26","22",0,10,-2.2,6
"5784","2016","2","26","23",0,10,-2.2,6
"5785","2016","2","27","0",0,10,-2.8,6
"5786","2016","2","27","1",0,10,-2.2,8
"5787","2016","2","27","2",0,10,-2.2,6
"5788","2016","2","27","3",0,10,-2.8,7
"5789","2016","2","27","4",0,10,-2.8,7
"5790","2016","2","27","5",0,10,-2.2,8
"5791","2016","2","27","6",0,10,-2.2,7
"5792","2016","2","27","7",0,10,-1.7,7
"5793","2016","2","27","8",0,10,-1.1,9
"5794","2016","2","27","9",0,10,-0.2,12.33333333
"5795","2016","2","27","10",0,10,0.8,13
"5796","2016","2","27","11",0,10,1.1,12
"5797","2016","2","27","12",0,10,2.2,18
"5798","2016","2","27","13",0,10,2.8,15
"5799","2016","2","27","14",0,10,4.4,10
"5800","2016","2","27","15",0,10,5,15
"5801","2016","2","27","16",0,10,5.6,14
"5802","2016","2","27","17",0,10,5,13
"5803","2016","2","27","18",0,10,3.9,9
"5804","2016","2","27","19",0,10,3.3,11
"5805","2016","2","27","20",0,10,2.8,11
"5806","2016","2","27","21",0,10,2.8,10
"5807","2016","2","27","22",0,10,2.2,10
"5808","2016","2","27","23",0,10,1.7,9
"5809","2016","2","28","0",0,10,2.2,10
"5810","2016","2","28","1",0,10,1.7,10
"5811","2016","2","28","2",0,10,1.7,10
"5812","2016","2","28","3",0,10,2.2,11
"5813","2016","2","28","4",0,10,2.2,11
"5814","2016","2","28","5",0,10,2.8,13
"5815","2016","2","28","6",0,10,2.8,13
"5816","2016","2","28","7",0,10,3.9,14
"5817","2016","2","28","8",0,10,6.7,14
"5818","2016","2","28","9",0,10,9.4,13
"5819","2016","2","28","10",0,10,12.8,20
"5820","2016","2","28","11",0,10,15,21
"5821","2016","2","28","12",0,10,16.7,23
"5822","2016","2","28","13",0,10,17.8,18
"5823","2016","2","28","14",0,10,18.3,20
"5824","2016","2","28","15",0,10,18.3,22
"5825","2016","2","28","16",0,10,17.8,20
"5826","2016","2","28","17",0,10,17.2,18
"5827","2016","2","28","18",0,10,15.6,15
"5828","2016","2","28","19",0,10,14.4,10
"5829","2016","2","28","20",0,10,14.4,13
"5830","2016","2","28","21",0,10,13.9,13
"5831","2016","2","28","22",0,10,13.9,13
"5832","2016","2","28","23",0,10,14.4,17
"5833","2016","2","29","0",0,10,15.6,22
"5834","2016","2","29","1",0,10,15.6,30
"5835","2016","2","29","2",0,10,14.4,15
"5836","2016","2","29","3",4,9,10.6,18
"5837","2016","2","29","4",4,10,10,13
"5838","2016","2","29","5",0,10,9.4,17
"5839","2016","2","29","6",4,7,8.9,18
"5840","2016","2","29","7",0,10,6.7,15
"5841","2016","2","29","8",0,10,5,13
"5842","2016","2","29","9",0,10,3.85,14
"5843","2016","2","29","10",0,10,3.3,15
"5844","2016","2","29","11",0,10,3.9,15
"5845","2016","2","29","12",0,10,5.6,18
"5846","2016","2","29","13",0,10,6.7,20
"5847","2016","2","29","14",0,10,8.35,16.5
"5848","2016","2","29","15",0,10,9.4,17
"5849","2016","2","29","16",0,10,9.4,14
"5850","2016","2","29","17",0,10,8.9,15
"5851","2016","2","29","18",0,10,8.3,11
"5852","2016","2","29","19",0,10,7.8,10
"5853","2016","2","29","20",0,10,7.2,11
"5854","2016","2","29","21",0,10,6.7,7
"5855","2016","2","29","22",0,10,6.1,7
"5856","2016","2","29","23",0,10,5,8
"5857","2016","3","1","0",0,10,5.6,8
"5858","2016","3","1","1",0,10,5,5
"5859","2016","3","1","2",0,10,5.6,3
"5860","2016","3","1","3",0,10,5,0
"5861","2016","3","1","4",0,10,2.8,3
"5862","2016","3","1","5",0,10,1.7,5
"5863","2016","3","1","6",0,10,1.1,6
"5864","2016","3","1","7",0,10,2.2,5
"5865","2016","3","1","8",0,9,5.6,3
"5866","2016","3","1","9",0,10,8.9,8
"5867","2016","3","1","10",0,10,12.2,11
"5868","2016","3","1","11",0,10,13.9,14
"5869","2016","3","1","12",0,10,16.7,8
"5870","2016","3","1","13",0,10,17.8,15
"5871","2016","3","1","14",0,10,19.4,17
"5872","2016","3","1","15",0,10,18.9,16
"5873","2016","3","1","16",0,10,18.9,15
"5874","2016","3","1","17",0,10,18.3,20
"5875","2016","3","1","18",4,10,16.7,31
"5876","2016","3","1","19",0,10,13.9,21
"5877","2016","3","1","20",4,8,12.2,20
"5878","2016","3","1","21",5.6,2.8,11.1,23.2
"5879","2016","3","1","22",4,8.5,9.15,25.5
"5880","2016","3","1","23",2,9,7.2,25.5
"5881","2016","3","2","0",0,10,3.15,18.5
"5882","2016","3","2","1",0,10,1.65,17.5
"5883","2016","3","2","2",0,10,-0.6,18
"5884","2016","3","2","3",0,10,-2.2,21
"5885","2016","3","2","4",0,10,-2.8,18
"5886","2016","3","2","5",0,10,-3.3,8
"5887","2016","3","2","6",0,10,-3.3,11
"5888","2016","3","2","7",0,10,-3.3,10
"5889","2016","3","2","8",0,10,-3.3,17
"5890","2016","3","2","9",0,10,-2.8,16
"5891","2016","3","2","10",7,8,-2.8,16
"5892","2016","3","2","11",7,7,-2.8,15
"5893","2016","3","2","12",2.333333333,7.666666667,-3.033333333,13
"5894","2016","3","2","13",7,7,-2.8,9
"5895","2016","3","2","14",0,10,-1.7,14
"5896","2016","3","2","15",0,10,-1.7,10
"5897","2016","3","2","16",0,10,-1.1,8
"5898","2016","3","2","17",0,10,-1.7,13
"5899","2016","3","2","18",0,10,-2.2,11
"5900","2016","3","2","19",0,10,-2.2,10
"5901","2016","3","2","20",0,10,-2.2,9
"5902","2016","3","2","21",0,10,-2.2,9
"5903","2016","3","2","22",0,10,-2.8,7
"5904","2016","3","2","23",0,10,-3.3,6
"5905","2016","3","3","0",0,10,-4.4,5
"5906","2016","3","3","1",0,10,-5,5
"5907","2016","3","3","2",0,10,-5.6,3
"5908","2016","3","3","3",0,10,-6.1,3
"5909","2016","3","3","4",0,10,-6.1,3
"5910","2016","3","3","5",0,10,-6.1,6
"5911","2016","3","3","6",0,10,-6.1,5
"5912","2016","3","3","7",0,10,-5.6,5
"5913","2016","3","3","8",0,10,-3.9,6
"5914","2016","3","3","9",0,10,-2.2,3
"5915","2016","3","3","10",0,10,-0.6,3
"5916","2016","3","3","11",0,10,0.6,8
"5917","2016","3","3","12",0,10,1.1,5
"5918","2016","3","3","13",0,10,1.1,5
"5919","2016","3","3","14",0,10,1.7,8
"5920","2016","3","3","15",0,10,1.7,6
"5921","2016","3","3","16",0,10,1.7,5
"5922","2016","3","3","17",0,10,1.1,5
"5923","2016","3","3","18",7,2,0.8,1.5
"5924","2016","3","3","19",7,1.5,-0.7,1
"5925","2016","3","3","20",7,1.875,-1.05,0
"5926","2016","3","3","21",3.666666667,2.5,-1.066666667,1
"5927","2016","3","3","22",2,3.2,-1.1,0.6
"5928","2016","3","3","23",2,2.6,-0.68,0
"5929","2016","3","4","0",7,1.8125,-0.7,0
"5930","2016","3","4","1",2,2.833333333,-0.733333333,0
"5931","2016","3","4","2",7,2,-0.6,2
"5932","2016","3","4","3",7,1.0625,-0.7,2.75
"5933","2016","3","4","4",5.333333333,2.833333333,-0.733333333,3.666666667
"5934","2016","3","4","5",4.5,2.625,-0.6,2.25
"5935","2016","3","4","6",7,2.666666667,-0.6,5.333333333
"5936","2016","3","4","7",5.333333333,1.916666667,-0.733333333,5
"5937","2016","3","4","8",3.666666667,3.333333333,-0.2,7
"5938","2016","3","4","9",0,9,0.6,8.5
"5939","2016","3","4","10",0,10,1.1,7
"5940","2016","3","4","11",0,10,1.1,6.5
"5941","2016","3","4","12",0,10,1.1,6
"5942","2016","3","4","13",0,10,1.1,8
"5943","2016","3","4","14",0,10,0.6,9
"5944","2016","3","4","15",0,10,0.6,5
"5945","2016","3","4","16",0,10,0.6,6
"5946","2016","3","4","17",0,10,0.6,7
"5947","2016","3","4","18",0,10,0,7
"5948","2016","3","4","19",0,10,0,6
"5949","2016","3","4","20",0,10,0,6
"5950","2016","3","4","21",0,10,0,7
"5951","2016","3","4","22",0,10,0,3
"5952","2016","3","4","23",0,10,-0.6,1.5
"5953","2016","3","5","0",0,10,-0.6,3
"5954","2016","3","5","1",0,10,-0.6,0
"5955","2016","3","5","2",0,10,-0.733333333,0
"5956","2016","3","5","3",0,10,-0.6,1.5
"5957","2016","3","5","4",0,10,-0.85,2.5
"5958","2016","3","5","5",0,10,-0.6,0
"5959","2016","3","5","6",0,10,-0.6,7
"5960","2016","3","5","7",0,10,-0.6,5
"5961","2016","3","5","8",0,10,0,0
"5962","2016","3","5","9",0,10,0.6,6
"5963","2016","3","5","10",0,10,1.7,5
"5964","2016","3","5","11",0,10,3.3,8
"5965","2016","3","5","12",0,10,3.9,5
"5966","2016","3","5","13",0,10,5,3
"5967","2016","3","5","14",0,10,5.6,0
"5968","2016","3","5","15",0,10,5.6,3
"5969","2016","3","5","16",0,10,5.6,0
"5970","2016","3","5","17",0,10,5,3
"5971","2016","3","5","18",0,10,4.4,3
"5972","2016","3","5","19",0,10,3.9,5
"5973","2016","3","5","20",0,10,3.9,0
"5974","2016","3","5","21",0,10,3.9,0
"5975","2016","3","5","22",2.333333333,7.666666667,2.966666667,1
"5976","2016","3","5","23",0,10,2.2,0
"5977","2016","3","6","0",0,8,1.95,2.5
"5978","2016","3","6","1",0,9,2.2,0
"5979","2016","3","6","2",0,8,2.2,5
"5980","2016","3","6","3",0,8,2.2,6
"5981","2016","3","6","4",0,8,1.85,6
"5982","2016","3","6","5",0,10,1.7,5
"5983","2016","3","6","6",0,8,1.7,7
"5984","2016","3","6","7",5,6,1.85,7.5
"5985","2016","3","6","8",0,8,2.1,7
"5986","2016","3","6","9",0,10,2.2,7
"5987","2016","3","6","10",0,10,2.8,5
"5988","2016","3","6","11",0,10,3.3,0
"5989","2016","3","6","12",0,10,3.3,6
"5990","2016","3","6","13",0,10,3.9,6
"5991","2016","3","6","14",0,10,5,5
"5992","2016","3","6","15",0,10,5,8
"5993","2016","3","6","16",0,10,5,8
"5994","2016","3","6","17",0,10,5,5
"5995","2016","3","6","18",0,10,4.2,5
"5996","2016","3","6","19",0,10,3.9,4
"5997","2016","3","6","20",0,10,3.9,5
"5998","2016","3","6","21",0,10,2.2,7
"5999","2016","3","6","22",0,10,3.3,6
"6000","2016","3","6","23",0,8,1.7,8
"6001","2016","3","7","0",0,8,1.1,10
"6002","2016","3","7","1",0,10,2.2,5
"6003","2016","3","7","2",0,10,0.6,8
"6004","2016","3","7","3",0,10,1.7,10
"6005","2016","3","7","4",0,10,1.7,9
"6006","2016","3","7","5",0,10,2.2,11
"6007","2016","3","7","6",0,10,2.8,13
"6008","2016","3","7","7",0,10,5,15
"6009","2016","3","7","8",0,10,7.2,13
"6010","2016","3","7","9",0,10,10.6,9
"6011","2016","3","7","10",0,10,13.9,9
"6012","2016","3","7","11",0,10,17.2,14
"6013","2016","3","7","12",0,10,17.8,17
"6014","2016","3","7","13",0,10,17.8,17
"6015","2016","3","7","14",0,10,18.3,17
"6016","2016","3","7","15",0,10,17.8,20
"6017","2016","3","7","16",0,10,17.8,11
"6018","2016","3","7","17",0,10,16.7,9
"6019","2016","3","7","18",0,10,16.1,10
"6020","2016","3","7","19",0,10,15,9
"6021","2016","3","7","20",0,10,14.4,8
"6022","2016","3","7","21",0,10,13.9,5
"6023","2016","3","7","22",0,10,13.9,0
"6024","2016","3","7","23",0,10,13.3,3
"6025","2016","3","8","0",0,10,12.2,6
"6026","2016","3","8","1",0,10,12.2,7
"6027","2016","3","8","2",0,10,11.7,8
"6028","2016","3","8","3",0,10,11.7,8
"6029","2016","3","8","4",0,10,11.1,9
"6030","2016","3","8","5",0,10,10.6,11
"6031","2016","3","8","6",0,10,10.6,11
"6032","2016","3","8","7",0,10,11.7,10
"6033","2016","3","8","8",0,10,13.9,14
"6034","2016","3","8","9",0,10,15.6,14
"6035","2016","3","8","10",0,10,16.1,14
"6036","2016","3","8","11",0,10,16.7,16
"6037","2016","3","8","12",0,10,18.3,16
"6038","2016","3","8","13",0,10,18.9,13
"6039","2016","3","8","14",0,10,19.4,14
"6040","2016","3","8","15",0,10,20.6,8
"6041","2016","3","8","16",0,10,21.1,9
"6042","2016","3","8","17",0,10,20.6,8
"6043","2016","3","8","18",0,10,18.9,6
"6044","2016","3","8","19",0,10,18.3,6
"6045","2016","3","8","20",0,10,17.2,6
"6046","2016","3","8","21",0,10,15.6,6
"6047","2016","3","8","22",0,10,16.1,7
"6048","2016","3","8","23",0,7,12.2,9
"6049","2016","3","9","0",0,10,11.7,8
"6050","2016","3","9","1",0,10,11.7,7
"6051","2016","3","9","2",0,10,12.2,9
"6052","2016","3","9","3",0,10,11.1,10
"6053","2016","3","9","4",0,10,10,9
"6054","2016","3","9","5",0,10,10,9
"6055","2016","3","9","6",0,10,10.6,9
"6056","2016","3","9","7",0,10,12.8,10
"6057","2016","3","9","8",0,10,15.6,10
"6058","2016","3","9","9",0,10,18.3,11
"6059","2016","3","9","10",0,10,21.1,20
"6060","2016","3","9","11",0,10,21.7,23
"6061","2016","3","9","12",0,10,22.2,17
"6062","2016","3","9","13",0,10,22.8,17
"6063","2016","3","9","14",0,10,22.8,17
"6064","2016","3","9","15",0,10,23.05,15
"6065","2016","3","9","16",0,10,22.8,10
"6066","2016","3","9","17",0,10,21.7,9
"6067","2016","3","9","18",0,10,20,6
"6068","2016","3","9","19",0,10,19.4,9
"6069","2016","3","9","20",0,10,19.4,9
"6070","2016","3","9","21",0,10,18.3,8
"6071","2016","3","9","22",0,10,18.3,8
"6072","2016","3","9","23",0,10,17.8,5
"6073","2016","3","10","0",0,10,16.7,6
"6074","2016","3","10","1",0,10,16.7,6
"6075","2016","3","10","2",0,10,15.6,7
"6076","2016","3","10","3",0,10,16.1,6
"6077","2016","3","10","4",0,10,15.6,6
"6078","2016","3","10","5",0,10,15.6,0
"6079","2016","3","10","6",0,10,15,7
"6080","2016","3","10","7",4,10,15.6,9
"6081","2016","3","10","8",4,8,14.4,11
"6082","2016","3","10","9",4,10,15,8
"6083","2016","3","10","10",0,10,15.6,9
"6084","2016","3","10","11",0,10,16.1,11
"6085","2016","3","10","12",0,10,17.2,9
"6086","2016","3","10","13",0,10,18.3,14
"6087","2016","3","10","14",4,10,17.2,16
"6088","2016","3","10","15",2,8,16.1,13
"6089","2016","3","10","16",4,7,15.6,14
"6090","2016","3","10","17",4,10,15,8
"6091","2016","3","10","18",4,10,15,10
"6092","2016","3","10","19",4,7,15,9
"6093","2016","3","10","20",4,6,15,11
"6094","2016","3","10","21",4,6.5,14.725,12
"6095","2016","3","10","22",4.2,7.4,12.5,11.2
"6096","2016","3","10","23",4,7,12.2,8
"6097","2016","3","11","0",4.333333333,3,11.8,6
"6098","2016","3","11","1",4,6,11.8,5.666666667
"6099","2016","3","11","2",2.666666667,8.333333333,10.9,9.333333333
"6100","2016","3","11","3",4,10,10,12
"6101","2016","3","11","4",0,10,8.45,12
"6102","2016","3","11","5",0,8,7.2,11
"6103","2016","3","11","6",0,10,5.85,10
"6104","2016","3","11","7",0,10,5,9.5
"6105","2016","3","11","8",0,10,5.32,6.8
"6106","2016","3","11","9",0,10,5.4,5
"6107","2016","3","11","10",0,10,6.1,1
"6108","2016","3","11","11",0,10,7.4,4.333333333
"6109","2016","3","11","12",0,10,9.15,4
"6110","2016","3","11","13",0,10,11.1,7
"6111","2016","3","11","14",0,10,11.7,7
"6112","2016","3","11","15",0,10,12.2,5
"6113","2016","3","11","16",0,10,12.2,9
"6114","2016","3","11","17",0,10,11.7,0
"6115","2016","3","11","18",0,10,10,3
"6116","2016","3","11","19",0,10,8.9,6
"6117","2016","3","11","20",0,10,7.2,5
"6118","2016","3","11","21",0,10,6.7,3
"6119","2016","3","11","22",0,10,6.7,3
"6120","2016","3","11","23",0,10,6.1,3
"6121","2016","3","12","0",0,10,5.6,3
"6122","2016","3","12","1",0,10,5,5
"6123","2016","3","12","2",0,10,4.4,5
"6124","2016","3","12","3",0,10,4.4,3
"6125","2016","3","12","4",0,9,4.4,6
"6126","2016","3","12","5",0,10,5.6,5
"6127","2016","3","12","6",0,10,5,5
"6128","2016","3","12","7",0,10,6.1,3
"6129","2016","3","12","8",0,10,9.4,3
"6130","2016","3","12","9",0,10,12.2,0
"6131","2016","3","12","10",0,10,13.9,6
"6132","2016","3","12","11",0,10,16.1,5
"6133","2016","3","12","12",0,10,18.3,6
"6134","2016","3","12","13",0,10,18.9,6
"6135","2016","3","12","14",0,10,18.3,6
"6136","2016","3","12","15",0,10,18.9,6
"6137","2016","3","12","16",0,10,18.9,3
"6138","2016","3","12","17",0,10,18.3,5
"6139","2016","3","12","18",0,10,17.8,0
"6140","2016","3","12","19",0,10,17.2,3
"6141","2016","3","12","20",0,10,15.6,6
"6142","2016","3","12","21",0,10,15,6
"6143","2016","3","12","22",0,10,15,3
"6144","2016","3","12","23",0,10,14.4,0
"6145","2016","3","13","0",0,10,13.9,3
"6146","2016","3","13","1",0,10,13.9,5
"6147","2016","3","13","2",0,10,13.3,5
"6148","2016","3","13","3",0,10,12.8,5
"6149","2016","3","13","4",4,10,12.2,5
"6150","2016","3","13","5",0,10,11.7,5
"6151","2016","3","13","6",0,10,11.7,0
"6152","2016","3","13","7",4,10,11.7,0
"6153","2016","3","13","8",4,7,10.6,8
"6154","2016","3","13","9",4,10,10.6,8
"6155","2016","3","13","10",0,10,12.2,7
"6156","2016","3","13","11",0,10,12.8,11
"6157","2016","3","13","12",0,10,13.9,8
"6158","2016","3","13","13",0,10,15,11
"6159","2016","3","13","14",4,10,13.3,14
"6160","2016","3","13","15",0,10,12.8,11
"6161","2016","3","13","16",0,10,12.2,11
"6162","2016","3","13","17",4,10,12.2,9
"6163","2016","3","13","18",4,7,11.1,10
"6164","2016","3","13","19",4,8,10.6,8
"6165","2016","3","13","20",4,10,10,10
"6166","2016","3","13","21",4,7,10,10.33333333
"6167","2016","3","13","22",4,7,10,11.5
"6168","2016","3","13","23",2,7,9.7,9.5
"6169","2016","3","14","0",0,10,10,9
"6170","2016","3","14","1",0,10,10.8,10.5
"6171","2016","3","14","2",0,10,10.7,7.75
"6172","2016","3","14","3",1.333333333,10,10.6,6.666666667
"6173","2016","3","14","4",0,10,11.1,7
"6174","2016","3","14","5",0,10,11.05,6
"6175","2016","3","14","6",0,10,11.7,8
"6176","2016","3","14","7",0,10,11.7,9
"6177","2016","3","14","8",0,10,12.2,8
"6178","2016","3","14","9",0,10,13.9,8
"6179","2016","3","14","10",0,10,16.1,6.666666667
"6180","2016","3","14","11",0,10,18.3,7
"6181","2016","3","14","12",0,10,19.4,9
"6182","2016","3","14","13",0,10,18.9,7
"6183","2016","3","14","14",0,10,20,11
"6184","2016","3","14","15",0,10,20,14
"6185","2016","3","14","16",0,10,18.3,16
"6186","2016","3","14","17",0,10,15,13
"6187","2016","3","14","18",0,10,12.8,14
"6188","2016","3","14","19",0,10,11.1,13
"6189","2016","3","14","20",4,8.666666667,11.1,6.333333333
"6190","2016","3","14","21",4,6,10.8,9
"6191","2016","3","14","22",3,6,10.6,6.75
"6192","2016","3","14","23",0,8.75,10.15,5
"6193","2016","3","15","0",0,10,10,6.5
"6194","2016","3","15","1",0,10,10,6
"6195","2016","3","15","2",0,10,10,6.5
"6196","2016","3","15","3",4,10,10,6.5
"6197","2016","3","15","4",4,10,9.4,3
"6198","2016","3","15","5",0,10,9.4,3
"6199","2016","3","15","6",0,10,9.7,2.5
"6200","2016","3","15","7",2,4,10,0
"6201","2016","3","15","8",2,4.333333333,10.4,0
"6202","2016","3","15","9",2.5,2.375,11.475,4
"6203","2016","3","15","10",2,5,12.5,7.5
"6204","2016","3","15","11",0,6,13.3,6
"6205","2016","3","15","12",0,10,14.4,6.666666667
"6206","2016","3","15","13",0,10,15,7
"6207","2016","3","15","14",0,10,15,8.25
"6208","2016","3","15","15",0,10,15.6,7
"6209","2016","3","15","16",0,10,15,5
"6210","2016","3","15","17",0,10,15.3,3
"6211","2016","3","15","18",0,10,13.3,3
"6212","2016","3","15","19",0,10,12.8,3
"6213","2016","3","15","20",0,10,11.7,5
"6214","2016","3","15","21",0,10,11.1,7
"6215","2016","3","15","22",0,10,11.1,6
"6216","2016","3","15","23",0,10,11.1,5
"6217","2016","3","16","0",0,9,10,6
"6218","2016","3","16","1",0,10,10.6,6
"6219","2016","3","16","2",0,10,10.6,6
"6220","2016","3","16","3",0,10,10.6,7
"6221","2016","3","16","4",0,10,11.1,7
"6222","2016","3","16","5",0,10,11.1,6
"6223","2016","3","16","6",0,10,10.6,0
"6224","2016","3","16","7",0,10,12.2,8
"6225","2016","3","16","8",0,10,16.7,10
"6226","2016","3","16","9",0,10,20,17
"6227","2016","3","16","10",0,10,19.4,17
"6228","2016","3","16","11",0,10,20.6,16
"6229","2016","3","16","12",0,10,20,18
"6230","2016","3","16","13",0,10,20,23
"6231","2016","3","16","14",0,10,20,17
"6232","2016","3","16","15",0,10,19.4,23
"6233","2016","3","16","16",0,10,18.3,20
"6234","2016","3","16","17",0,10,16.7,18
"6235","2016","3","16","18",0,10,15,10
"6236","2016","3","16","19",0,10,14.4,14
"6237","2016","3","16","20",0,10,13.9,11
"6238","2016","3","16","21",0,10,12.8,10
"6239","2016","3","16","22",0,10,12.2,7
"6240","2016","3","16","23",0,10,11.7,5
"6241","2016","3","17","0",0,10,11.1,6
"6242","2016","3","17","1",0,10,10.6,7
"6243","2016","3","17","2",0,10,10.6,7
"6244","2016","3","17","3",0,10,9.4,7
"6245","2016","3","17","4",0,10,9.4,8
"6246","2016","3","17","5",0,10,10,7
"6247","2016","3","17","6",0,10,10,8
"6248","2016","3","17","7",0,10,10.6,10
"6249","2016","3","17","8",0,10,11.1,13
"6250","2016","3","17","9",0,10,12.2,14
"6251","2016","3","17","10",0,10,13.3,15
"6252","2016","3","17","11",0,10,13.9,15
"6253","2016","3","17","12",0,10,15,13
"6254","2016","3","17","13",0,10,12.2,16
"6255","2016","3","17","14",0,10,12.8,16
"6256","2016","3","17","15",0,10,13.3,14
"6257","2016","3","17","16",0,10,12.96666667,21.33333333
"6258","2016","3","17","17",0,10,11.1,17
"6259","2016","3","17","18",0,10,10.6,7
