"","Month","Day","Year","Hour","StationId","Bike_out","MeanOfTripDuration_1","MedianOfTripDuration_1","MeanOfTripDuration_2","MedianOfTripDuration_2","Customer","Daily","Subscriber","Unknown","Bike_in","RackQnty","Latitude","Longitude","Weekend","Holiday","DayofWeek","Weather.type","Visibility","Temperature","Wind.speed"
"202","9","9","2015","9",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Wed",0,10,26.1,8
"203","9","9","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,28.9,8
"204","9","9","2015","11",1000,0,0,0,0,0,0,0,0,0,2,16,40.441326,-80.004679,"0","0","Wed",0,10,28.3,7
"205","9","9","2015","12",1000,1,301,301,301,301,0,0,1,0,2,16,40.441326,-80.004679,"0","0","Wed",0,10,30,13
"206","9","9","2015","13",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,29.4,13
"207","9","9","2015","14",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,28.9,13
"208","9","9","2015","15",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",7,10,25.85,13.5
"209","9","9","2015","16",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",7,10,23.3,3
"210","9","9","2015","17",1000,2,1918,1918,1918,1918,0,0,2,0,1,16,40.441326,-80.004679,"0","0","Wed",0,10,22.9,3
"211","9","9","2015","18",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Wed",0,9,21.95,6
"212","9","9","2015","19",1000,1,2748,2748,2748,2748,1,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,9,21.1,0
"213","9","9","2015","20",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Wed",0,9,21.1,0
"214","9","9","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,8,21.1,0
"215","9","9","2015","22",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,7,21.1,0
"216","9","9","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",1.666666667,7.333333333,21.1,3.333333333
"217","9","10","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,20.9,5.333333333
"218","9","10","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,20.3,5.5
"219","9","10","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",2,9,19.7,6
"220","9","10","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",4,6.5,19.15,5.5
"221","9","10","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",4,2.666666667,18.96666667,6
"222","9","10","2015","5",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Thu",4,2.25,18.925,7.5
"223","9","10","2015","6",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",1.25,1.0625,18.225,6.5
"224","9","10","2015","7",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",2,1,18.15,6
"225","9","10","2015","8",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,1,18.9,7
"226","9","10","2015","9",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",2,5,18.85,5
"227","9","10","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",5,6,19.4,5
"228","9","10","2015","11",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,9,18.9,6
"229","9","10","2015","12",1000,3,1706,1616,1706,1616,3,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,9,19.4,5
"230","9","10","2015","13",1000,2,2483,2483,2483,2483,2,0,0,0,4,16,40.441326,-80.004679,"0","0","Thu",0,8,18.9,8
"231","9","10","2015","14",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,8,19.4,8
"232","9","10","2015","15",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,8,20,6
"233","9","10","2015","16",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,20,6
"234","9","10","2015","17",1000,1,969,969,969,969,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,20.6,3
"235","9","10","2015","18",1000,4,728.5,728.5,3047.5,3012,3,0,1,0,2,16,40.441326,-80.004679,"0","0","Thu",0,10,20,0
"236","9","10","2015","19",1000,0,0,0,0,0,0,0,0,0,3,16,40.441326,-80.004679,"0","0","Thu",0,10,19.4,0
"237","9","10","2015","20",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,18.9,3
"238","9","10","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,18.3,0
"239","9","10","2015","22",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Thu",0,10,18.3,3
"240","9","10","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,17.8,0
"241","9","11","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0.666666667,7.25,16.1,3
"242","9","11","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",2,3,16.1,0
"243","9","11","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",4,5,16.6,3
"244","9","11","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",2,3,15,3
"245","9","11","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",3.2,1.25,14.64,4
"246","9","11","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",5,0.25,14.4,5
"247","9","11","2015","6",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Fri",2.75,1.5625,14.3,4.75
"248","9","11","2015","7",1000,1,0,0,5637,5637,1,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",2,1.5,14.8,1.666666667
"249","9","11","2015","8",1000,0,0,0,0,0,0,0,0,0,2,16,40.441326,-80.004679,"0","0","Fri",5,0.31,15.95,1.5
"250","9","11","2015","9",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Fri",1.75,4.875,16.625,0
"251","9","11","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0,10,18.15,7.5
"252","9","11","2015","11",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0,10,19.175,1.25
"253","9","11","2015","12",1000,3,2938,3293,2938,3293,0,0,3,0,1,16,40.441326,-80.004679,"0","0","Fri",0,10,22.2,5
"254","9","11","2015","13",1000,0,0,0,0,0,0,0,0,0,2,16,40.441326,-80.004679,"0","0","Fri",0,10,23.9,3
"255","9","11","2015","14",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0,10,25,5
"256","9","11","2015","15",1000,2,1778,1778,1778,1778,2,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0,10,25,7
"257","9","11","2015","16",1000,1,487,487,487,487,1,0,0,0,1,16,40.441326,-80.004679,"0","0","Fri",0,10,25,6
"258","9","11","2015","17",1000,1,2364,2364,2364,2364,0,0,1,0,1,16,40.441326,-80.004679,"0","0","Fri",0,10,23.9,7
"259","9","11","2015","18",1000,2,1563,1563,1563,1563,0,0,2,0,1,16,40.441326,-80.004679,"0","0","Fri",0,10,22.2,3
"260","9","11","2015","19",1000,5,906,183,906,183,4,0,1,0,5,16,40.441326,-80.004679,"0","0","Fri",0,10,22.2,3
"261","9","11","2015","20",1000,0,0,0,0,0,0,0,0,0,3,16,40.441326,-80.004679,"0","0","Fri",0,10,21.1,6
"262","9","11","2015","21",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Fri",0,10,20,5
"263","9","11","2015","22",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0,10,19.4,3
"264","9","11","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Fri",0,10,18.3,5
"265","9","12","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",0,10,17.8,3
"266","9","12","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,10,17.2,3
"267","9","12","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,10,16.1,8
"268","9","12","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,4,15.6,6
"269","9","12","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,4.375,15,4.75
"270","9","12","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",2.666666667,5.333333333,15,6
"271","9","12","2015","6",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4.333333333,2.291666667,15,1.333333333
"272","9","12","2015","7",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,1.416666667,15,2.666666667
"273","9","12","2015","8",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",2,2,15.1,1.833333333
"274","9","12","2015","9",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",2.5,1.75,15.7,6.5
"275","9","12","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",1,6.5,15.6,8.5
"276","9","12","2015","11",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",0,10,16.1,6
"277","9","12","2015","12",1000,2,0,0,0,0,2,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",0,10,16.4,7.5
"278","9","12","2015","13",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",0,10,17.9,6
"279","9","12","2015","14",1000,1,1505,1505,1505,1505,1,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",1.333333333,9.333333333,15.2,8.666666667
"280","9","12","2015","15",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",3.5,3.375,15,8
"281","9","12","2015","16",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,4,14.4,10
"282","9","12","2015","17",1000,1,1032,1032,1032,1032,1,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,5.666666667,13.4,12.66666667
"283","9","12","2015","18",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,4.875,13.175,11
"284","9","12","2015","19",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,6,12.9,11
"285","9","12","2015","20",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,7.5,12.85,8.5
"286","9","12","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,8.5,12.5,8.5
"287","9","12","2015","22",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",4,8.333333333,12.13333333,7.333333333
"288","9","12","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sat",1,9.25,11.775,7.5
"289","9","13","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",1,10,11.85,7.5
"290","9","13","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.7,6.333333333
"291","9","13","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.775,5.25
"292","9","13","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.7,5
"293","9","13","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",1,8,11.4,5.5
"294","9","13","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.1,6
"295","9","13","2015","6",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.1,6
"296","9","13","2015","7",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.7,5
"297","9","13","2015","8",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,13.3,7
"298","9","13","2015","9",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"1","0","Sun",0,10,13.3,9
"299","9","13","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,14.4,11
"300","9","13","2015","11",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,13.9,11
"301","9","13","2015","12",1000,0,0,0,0,0,0,0,0,0,2,16,40.441326,-80.004679,"1","0","Sun",4,8,12.8,11
"302","9","13","2015","13",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,15,8
"303","9","13","2015","14",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"1","0","Sun",0,10,15,5
"304","9","13","2015","15",1000,2,0,0,4362,4362,2,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,15,7
"305","9","13","2015","16",1000,0,0,0,0,0,0,0,0,0,3,16,40.441326,-80.004679,"1","0","Sun",0,10,16.1,8
"306","9","13","2015","17",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,15.6,8
"307","9","13","2015","18",1000,2,0,0,3840,3840,2,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,14.4,8
"308","9","13","2015","19",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"1","0","Sun",0,10,13.3,6
"309","9","13","2015","20",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,12.8,6
"310","9","13","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,12.8,7
"311","9","13","2015","22",1000,1,2671,2671,2671,2671,0,0,1,0,1,16,40.441326,-80.004679,"1","0","Sun",0,10,12.2,8
"312","9","13","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"1","0","Sun",0,10,11.7,9
"313","9","14","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,11.1,9
"314","9","14","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,11.1,11
"315","9","14","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,11.7,9
"316","9","14","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,11.7,9
"317","9","14","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,11.1,9
"318","9","14","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,10,9
"319","9","14","2015","6",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Mon",0,10,10.6,5
"320","9","14","2015","7",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,12.8,8
"321","9","14","2015","8",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Mon",0,10,15,8
"322","9","14","2015","9",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,17.2,9
"323","9","14","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,18.3,10
"324","9","14","2015","11",1000,2,0,0,4481.5,4481.5,1,0,1,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,19.4,9
"325","9","14","2015","12",1000,0,0,0,0,0,0,0,0,0,2,16,40.441326,-80.004679,"0","0","Mon",0,10,20.6,10
"326","9","14","2015","13",1000,2,2181.5,2181.5,2181.5,2181.5,0,0,2,0,2,16,40.441326,-80.004679,"0","0","Mon",0,10,21.1,9
"327","9","14","2015","14",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,21.7,10
"328","9","14","2015","15",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,22.2,3
"329","9","14","2015","16",1000,3,2505,3003,2505,3003,2,0,1,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,21.7,9
"330","9","14","2015","17",1000,3,486,90,486,90,2,0,1,0,7,16,40.441326,-80.004679,"0","0","Mon",0,10,20.6,9
"331","9","14","2015","18",1000,1,1817,1817,1817,1817,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,19.4,7
"332","9","14","2015","19",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Mon",0,10,18.3,6
"333","9","14","2015","20",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,17.8,7
"334","9","14","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,17.2,7
"335","9","14","2015","22",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,16.7,8
"336","9","14","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Mon",0,10,13.9,5
"337","9","15","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,12.8,6
"338","9","15","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,12.2,5
"339","9","15","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",2,6,11.1,8
"340","9","15","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,10.6,6
"341","9","15","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,7,10.6,6
"342","9","15","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",1.75,4,9.275,7
"343","9","15","2015","6",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,10.6,5
"344","9","15","2015","7",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,13.3,5
"345","9","15","2015","8",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Tue",0,10,16.1,5
"346","9","15","2015","9",1000,2,384.5,384.5,384.5,384.5,0,0,2,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,19.4,3
"347","9","15","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,21.1,6
"348","9","15","2015","11",1000,1,1131,1131,1131,1131,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,22.2,5
"349","9","15","2015","12",1000,0,0,0,0,0,0,0,0,0,5,16,40.441326,-80.004679,"0","0","Tue",0,10,23.3,7
"350","9","15","2015","13",1000,1,2329,2329,2329,2329,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,24.4,5
"351","9","15","2015","14",1000,2,0,0,4395.5,4395.5,2,0,0,0,1,16,40.441326,-80.004679,"0","0","Tue",0,10,23.9,5
"352","9","15","2015","15",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Tue",0,10,24.4,3
"353","9","15","2015","16",1000,5,1109.66666666667,989,1109.66666666667,989,3,0,2,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,25,0
"354","9","15","2015","17",1000,2,1289.5,1289.5,1289.5,1289.5,0,0,2,0,1,16,40.441326,-80.004679,"0","0","Tue",0,10,24.4,0
"355","9","15","2015","18",1000,1,2658,2658,2658,2658,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,23.3,0
"356","9","15","2015","19",1000,1,635,635,635,635,0,0,1,0,1,16,40.441326,-80.004679,"0","0","Tue",0,10,22.8,0
"357","9","15","2015","20",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,21.7,3
"358","9","15","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,20.6,0
"359","9","15","2015","22",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Tue",0,10,17.8,0
"360","9","15","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Tue",0,10,18.3,3
"361","9","16","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,17.2,3
"362","9","16","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,17.2,0
"363","9","16","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,7,16.1,3
"364","9","16","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,8,13.9,3
"365","9","16","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",5,6,14.4,0
"366","9","16","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,7,13.9,0
"367","9","16","2015","6",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Wed",5,6,14.4,0
"368","9","16","2015","7",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,16.1,5
"369","9","16","2015","8",1000,0,0,0,0,0,0,0,0,0,2,16,40.441326,-80.004679,"0","0","Wed",0,10,18.9,3
"370","9","16","2015","9",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,21.7,5
"371","9","16","2015","10",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,23.3,6
"372","9","16","2015","11",1000,1,712,712,712,712,1,0,0,0,2,16,40.441326,-80.004679,"0","0","Wed",0,10,25,7
"373","9","16","2015","12",1000,4,1273.75,1320,1273.75,1320,2,0,2,0,1,16,40.441326,-80.004679,"0","0","Wed",0,10,25.6,3
"374","9","16","2015","13",1000,1,527,527,527,527,1,0,0,0,2,16,40.441326,-80.004679,"0","0","Wed",0,10,26.1,3
"375","9","16","2015","14",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,26.7,3
"376","9","16","2015","15",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,26.7,0
"377","9","16","2015","16",1000,3,1484.33333333333,1566,1484.33333333333,1566,0,0,3,0,4,16,40.441326,-80.004679,"0","0","Wed",0,10,26.1,8
"378","9","16","2015","17",1000,4,1304,1340.5,1304,1340.5,2,0,2,0,1,16,40.441326,-80.004679,"0","0","Wed",0,10,25.6,3
"379","9","16","2015","18",1000,1,3205,3205,3205,3205,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,25,3
"380","9","16","2015","19",1000,1,980,980,980,980,0,0,1,0,1,16,40.441326,-80.004679,"0","0","Wed",0,10,24.4,3
"381","9","16","2015","20",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,23.3,0
"382","9","16","2015","21",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,21.7,0
"383","9","16","2015","22",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,10,17.8,6
"384","9","16","2015","23",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Wed",0,9,19.4,5
"385","9","17","2015","0",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,9,18.9,0
"386","9","17","2015","1",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",5,5,16.7,3
"387","9","17","2015","2",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",5,6,16.1,0
"388","9","17","2015","3",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",5,5,15.6,0
"389","9","17","2015","4",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,14.4,0
"390","9","17","2015","5",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,7,14.4,0
"391","9","17","2015","6",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Thu",5,3,15,3
"392","9","17","2015","7",1000,1,609,609,609,609,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Thu",5,4,15.6,5
"393","9","17","2015","8",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",5,4,18.9,3
"394","9","17","2015","9",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,22.2,5
"395","9","17","2015","10",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Thu",0,10,24.4,0
"396","9","17","2015","11",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,25.6,5
"397","9","17","2015","12",1000,0,0,0,0,0,0,0,0,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,26.7,3
"398","9","17","2015","13",1000,2,1683,1683,3494,3494,0,0,2,0,1,16,40.441326,-80.004679,"0","0","Thu",0,10,27.8,3
"399","9","17","2015","14",1000,0,0,0,0,0,0,0,0,0,1,16,40.441326,-80.004679,"0","0","Thu",0,10,27.2,8
"400","9","17","2015","15",1000,1,558,558,558,558,0,0,1,0,1,16,40.441326,-80.004679,"0","0","Thu",0,10,27.2,5
"401","9","17","2015","16",1000,1,592,592,592,592,0,0,1,0,0,16,40.441326,-80.004679,"0","0","Thu",0,10,26.7,7
"402","9","17","2015","17",1000,3,1397.66666666667,1339,1397.66666666667,1339,2,0,1,0,1,16,40.441326,-80.004679,"0","0","Thu",0,10,25.6,6
