year,month,day,hour,weather.type,visibility,temperature,wind.speed
2016,2,14,13,0,10,-8.9,7
2016,2,14,14,0,10,-8.3,0
2016,2,14,15,0,10,-8.3,6
2016,2,14,16,0,10,-7.8,6
2016,2,14,17,0,10,-7.8,7
2016,2,14,18,0,10,-8.3,5
2016,2,14,19,0,10,-7.8,6
2016,2,14,20,0,10,-7.8,8
2016,2,14,21,0,10,-7.2,6
2016,2,14,22,0,10,-6.7,8
2016,2,14,23,0,10,-6.7,10
2016,2,15,0,0,10,-6.1,14
2016,2,15,1,0,10,-5.6,9
2016,2,15,2,0,10,-5.6,9
2016,2,15,3,0,10,-5,10
2016,2,15,4,7,4,-5.6,9
2016,2,15,5,0,9,-5.6,7
2016,2,15,6,5,5,-5,6
2016,2,15,7,4.5,3.25,-4.7,7
2016,2,15,8,2,2.666666667,-4.066666667,7
2016,2,15,9,2,5,-3.3,7.666666667
2016,2,15,10,0,8,-2.5,7
2016,2,15,11,0,9,-1.1,6
2016,2,15,12,0,10,0.3,7.5
2016,2,15,13,0,9,1.1,11
2016,2,15,14,1.333333333,3.5,1.066666667,9.333333333
2016,2,15,15,3.5,0.6875,1.1,7.25
2016,2,15,16,3.5,0.6875,1.075,7
2016,2,15,17,2,4.833333333,1.1,6.333333333
2016,2,15,18,4,5,1.7,7
2016,2,15,19,4,3,1.7,7
2016,2,15,20,4,3.5,1.7,6
2016,2,15,21,4,2.916666667,1.7,4
2016,2,15,22,4.666666667,0.75,1.083333333,2.833333333
2016,2,15,23,4.777777778,0.5,1.088888889,4.666666667
2016,2,16,0,5,0.25,1.1,3.4
2016,2,16,1,5,0.5,1.066666667,5.666666667
2016,2,16,2,5,0.375,1.35,5.333333333
2016,2,16,3,5,0.25,1.7,5
2016,2,16,4,5,0.625,1.375,6
2016,2,16,5,5,0.3125,1.075,5.75
2016,2,16,6,4.2,1.8,1.08,9.2
2016,2,16,7,4,2,1.1,10
2016,2,16,8,6.25,1.875,1.1,9
2016,2,16,9,7,0.75,1.05,12.5
2016,2,16,10,7,0.9375,0.7,9.75
2016,2,16,11,7,2.75,1.1,10.5
2016,2,16,12,0,9,1.7,13
2016,2,16,13,0,10,2.2,13
2016,2,16,14,0,10,2.2,8
2016,2,16,15,0,10,2.1,8.5
2016,2,16,16,0,10,1.7,10
2016,2,16,17,2,5,1.1,6
2016,2,16,18,2,5,1.1,8
2016,2,16,19,0,9,1.1,6
2016,2,16,20,0,10,1.1,3
2016,2,16,21,0,8,0.8,4
2016,2,16,22,2,4,0.8,3
2016,2,16,23,2,2,0,2.75
2016,2,17,0,1.2,6,0,5.6
2016,2,17,1,0,7.5,-0.6,6
2016,2,17,2,0,8.25,-0.6,5.25
2016,2,17,3,0,10,-0.6,6
2016,2,17,4,0,9,-0.6,4.4
2016,2,17,5,0,7,0,6
2016,2,17,6,0,8.666666667,-0.6,7
2016,2,17,7,0,8,-0.6,6
2016,2,17,8,0,9,-0.6,13
2016,2,17,9,0,9,0,10
2016,2,17,10,0,8,0,8
2016,2,17,11,0,7,0,9
2016,2,17,12,5,6,0.6,10
2016,2,17,13,0,8,0.6,10
2016,2,17,14,0,8,1.1,9
2016,2,17,15,7,2.25,0.6,8.333333333
2016,2,17,16,3,6.625,1.1,8.5
2016,2,17,17,5,6,1.1,7
2016,2,17,18,6,1.375,-0.266666667,9.166666667
2016,2,17,19,5,3.916666667,-0.4,7
2016,2,17,20,0,7.75,-0.6,5.75
2016,2,17,21,0,10,-1.1,11
2016,2,17,22,0,10,-2.1,6
2016,2,17,23,0,10,-2.8,3
2016,2,18,0,0,10,-3.3,9
2016,2,18,1,0,10,-3.733333333,7
2016,2,18,2,0,10,-5,3
2016,2,18,3,0,10,-6.1,5
2016,2,18,4,0,10,-6.1,3
2016,2,18,5,0,10,-7.2,5
2016,2,18,6,0,10,-7.2,5
2016,2,18,7,0,10,-7.8,5
2016,2,18,8,0,10,-6.1,6
2016,2,18,9,0,10,-4.4,3
2016,2,18,10,0,10,-3.9,3
2016,2,18,11,0,10,-2.8,5
2016,2,18,12,0,10,-2.2,0
2016,2,18,13,0,10,-1.1,0
2016,2,18,14,0,10,0,0
2016,2,18,15,0,10,0.6,3
2016,2,18,16,0,10,0.6,0
2016,2,18,17,0,10,-0.6,5
2016,2,18,18,0,10,-0.6,5
2016,2,18,19,0,10,-2.2,6
2016,2,18,20,0,10,-2.2,7
2016,2,18,21,0,10,-2.8,7
2016,2,18,22,0,10,-3.3,7
2016,2,18,23,0,10,-2.8,3
2016,2,19,0,0,10,-3.3,7
2016,2,19,1,0,10,-2.8,8
2016,2,19,2,0,10,-2.2,8
2016,2,19,3,0,10,-1.7,7
2016,2,19,4,0,10,-1.1,7
2016,2,19,5,0,10,-0.6,8
2016,2,19,6,0,10,0,8
2016,2,19,7,0,10,0.6,7
2016,2,19,8,0,10,1.7,10
2016,2,19,9,0,10,2.8,10
2016,2,19,10,0,10,5,17
2016,2,19,11,0,10,7.8,15
2016,2,19,12,0,10,11.1,13
2016,2,19,13,0,10,13.9,15
2016,2,19,14,0,10,15.6,20
2016,2,19,15,0,10,15.6,20
2016,2,19,16,0,10,15.6,13
2016,2,19,17,0,10,15,14
2016,2,19,18,0,10,14.4,15
2016,2,19,19,0,10,13.9,14
2016,2,19,20,0,10,13.9,15
2016,2,19,21,0,10,13.3,13
2016,2,19,22,0,10,12.8,13
2016,2,19,23,0,10,13.9,25
2016,2,20,0,0,10,14.4,25
2016,2,20,1,0,10,14.4,26
2016,2,20,2,0,10,13.3,26
2016,2,20,3,0,10,11.7,17
2016,2,20,4,0,10,11.1,13
2016,2,20,5,0,10,11.1,14
2016,2,20,6,0,10,10.6,14
2016,2,20,7,0,10,11.1,13
2016,2,20,8,0,10,12.8,21
2016,2,20,9,0,10,14.4,18
2016,2,20,10,0,10,16.1,20
2016,2,20,11,0,10,17.8,18
2016,2,20,12,0,10,18.9,21
2016,2,20,13,0,10,19.4,24
2016,2,20,14,0,10,20,28
2016,2,20,15,0,10,19.4,20
2016,2,20,16,0,10,19.4,24
2016,2,20,17,0,10,18.3,16
2016,2,20,18,0,10,17.2,15
2016,2,20,19,0,10,17.2,16
2016,2,20,20,0,10,16.7,16
2016,2,20,21,0,10,15.6,11
2016,2,20,22,0,10,14.4,9
2016,2,20,23,0,10,12.8,6
2016,2,21,0,0,10,12.2,0
2016,2,21,1,0,10,11.7,3
2016,2,21,2,0,10,11.1,3
2016,2,21,3,0,10,10.6,5
2016,2,21,4,0,10,9.4,0
2016,2,21,5,0,10,8.9,3
2016,2,21,6,0,10,9.4,3
2016,2,21,7,0,10,7.8,0
2016,2,21,8,0,10,7.2,6
2016,2,21,9,0,10,7.8,6
2016,2,21,10,0,10,10,10
2016,2,21,11,0,10,11.7,6
2016,2,21,12,0,10,12.2,6
2016,2,21,13,0,10,13.3,8
2016,2,21,14,0,10,13.9,5
2016,2,21,15,0,10,13.3,8
2016,2,21,16,0,10,12.8,10
2016,2,21,17,0,10,10,13
2016,2,21,18,0,10,8.3,11
2016,2,21,19,0,10,7.8,10
2016,2,21,20,0,10,6.7,14
2016,2,21,21,0,10,4.4,9
2016,2,21,22,0,10,3.9,8
2016,2,21,23,0,10,2.8,10
2016,2,22,0,0,10,2.2,6
2016,2,22,1,0,10,1.7,8
2016,2,22,2,0,10,1.1,8
2016,2,22,3,0,10,0.6,6
2016,2,22,4,0,10,0,5
2016,2,22,5,0,10,-0.6,5
2016,2,22,6,0,10,-1.1,5
2016,2,22,7,0,10,0,5
2016,2,22,8,0,10,1.7,5
2016,2,22,9,0,10,3.9,7
2016,2,22,10,0,10,6.1,6
2016,2,22,11,0,10,7.2,3
2016,2,22,12,0,10,8.3,7
2016,2,22,13,0,10,9.4,3
2016,2,22,14,0,10,10,5
2016,2,22,15,0,10,10.6,7
2016,2,22,16,0,10,10,8
2016,2,22,17,0,10,8.3,7
2016,2,22,18,0,10,7.2,7
2016,2,22,19,0,10,6.7,5
2016,2,22,20,0,10,5.6,7
2016,2,22,21,0,10,5,5
2016,2,22,22,0,10,4.4,3
2016,2,22,23,0,10,3.9,3
2016,2,23,0,0,10,3.9,3
2016,2,23,1,0,10,3.3,3
2016,2,23,2,0,10,3.3,3
2016,2,23,3,0,10,3.3,3
2016,2,23,4,0,10,3.3,3
2016,2,23,5,0,10,3.9,6
2016,2,23,6,0,10,4.4,3
2016,2,23,7,0,10,5,3
2016,2,23,8,0,10,6.1,8
2016,2,23,9,0,10,7.2,7
2016,2,23,10,0,10,8.6,8
2016,2,23,11,0,10,10,9
2016,2,23,12,0,10,11.1,8
2016,2,23,13,0,10,11.1,13
2016,2,23,14,0,10,10,10
2016,2,23,15,2.666666667,10,10.76666667,10.33333333
2016,2,23,16,0,10,10.6,10
2016,2,23,17,0,10,8.9,13
2016,2,23,18,0,10,8.3,10
2016,2,23,19,0,10,7.2,14
2016,2,23,20,0,10,7.2,13
2016,2,23,21,0,10,6.7,11
2016,2,23,22,0,10,5.6,10
2016,2,23,23,0,10,5.6,11
2016,2,24,0,0,10,5,10
2016,2,24,1,0,10,5.6,11
2016,2,24,2,5,5,5,8.5
2016,2,24,3,5,6,4.4,9
2016,2,24,4,1.6,8.8,4.32,11
2016,2,24,5,4,10,5,14
2016,2,24,6,4,5,5,14
2016,2,24,7,4,6,5.6,9
2016,2,24,8,0,10,6.1,10
2016,2,24,9,0,10,7.8,11
2016,2,24,10,0,10,10.6,16
2016,2,24,11,0,10,13.3,17
2016,2,24,12,0,10,15.6,18
2016,2,24,13,0,10,17.8,13
2016,2,24,14,0,10,17.2,17
2016,2,24,15,2,10,14.7,12
2016,2,24,16,4.8,3.25,12.54,15
2016,2,24,17,0,10,11.1,9
2016,2,24,18,0,10,10.6,9
2016,2,24,19,0,10,10.6,3
2016,2,24,20,8,2.833333333,11.3,14.66666667
2016,2,24,21,7,5,10.3,10.5
2016,2,24,22,0,10,9.4,9
2016,2,24,23,2.666666667,9.666666667,8.3,13.33333333
2016,2,25,0,4,10,7.8,20
2016,2,25,1,4,10,6.4,14.5
2016,2,25,2,2.666666667,10,5.366666667,16.33333333
2016,2,25,3,2,10,3.85,19.5
2016,2,25,4,2,10,3.05,19
2016,2,25,5,2.333333333,8.666666667,2.8,16.33333333
2016,2,25,6,7,6,1.7,20
2016,2,25,7,5,6,1.7,16
2016,2,25,8,4.666666667,5.666666667,1.1,19.66666667
2016,2,25,9,7,1.5,0.9,18.66666667
2016,2,25,10,7,2.625,0.975,17.25
2016,2,25,11,7,3.5,1.7,20.5
2016,2,25,12,7,2,1.85,19
2016,2,25,13,7,2.3125,1.9,13
2016,2,25,14,7.222222222,1.638888889,1.4,15.22222222
2016,2,25,15,7.25,2.1875,1.1,14.75
2016,2,25,16,2.333333333,8,0.766666667,12
2016,2,25,17,7,3.4375,0.15,12.75
2016,2,25,18,4.666666667,4.583333333,-0.2,13.66666667
2016,2,25,19,7,5.5,-0.7,13
2016,2,25,20,0,10,-0.6,16.33333333
2016,2,25,21,0,10,-1.1,16.5
2016,2,25,22,0,10,-1.7,8
2016,2,25,23,0,10,-1.1,8
2016,2,26,0,0,10,-1.1,10
2016,2,26,1,0,10,-1.7,11
2016,2,26,2,0,10,-2.8,15
2016,2,26,3,0,10,-2.8,16
2016,2,26,4,0,10,-3.3,14
2016,2,26,5,0,8,-3.3,9
2016,2,26,6,0,9.5,-4.15,13
2016,2,26,7,0,10,-3.9,11
2016,2,26,8,4.666666667,6.5,-3.866666667,9
2016,2,26,9,7,2.25,-3.95,9.5
2016,2,26,10,7,3.25,-3.6,12
2016,2,26,11,4.666666667,4.666666667,-2.933333333,12
2016,2,26,12,0,10,-1.7,10
2016,2,26,13,0,10,-1.1,11
2016,2,26,14,0,10,-1.7,10
2016,2,26,15,0,10,-1.1,11
2016,2,26,16,0,10,-1.1,8
2016,2,26,17,0,10,-1.7,8
2016,2,26,18,0,10,-2.2,8
2016,2,26,19,0,10,-2.8,6
2016,2,26,20,0,10,-2.2,5
2016,2,26,21,0,10,-2.2,5
2016,2,26,22,0,10,-2.2,6
2016,2,26,23,0,10,-2.2,6
2016,2,27,0,0,10,-2.8,6
2016,2,27,1,0,10,-2.2,8
2016,2,27,2,0,10,-2.2,6
2016,2,27,3,0,10,-2.8,7
2016,2,27,4,0,10,-2.8,7
2016,2,27,5,0,10,-2.2,8
2016,2,27,6,0,10,-2.2,7
2016,2,27,7,0,10,-1.7,7
2016,2,27,8,0,10,-1.1,9
2016,2,27,9,0,10,-0.2,12.33333333
2016,2,27,10,0,10,0.8,13
2016,2,27,11,0,10,1.1,12
2016,2,27,12,0,10,2.2,18
2016,2,27,13,0,10,2.8,15
2016,2,27,14,0,10,4.4,10
2016,2,27,15,0,10,5,15
2016,2,27,16,0,10,5.6,14
2016,2,27,17,0,10,5,13
2016,2,27,18,0,10,3.9,9
2016,2,27,19,0,10,3.3,11
2016,2,27,20,0,10,2.8,11
2016,2,27,21,0,10,2.8,10
2016,2,27,22,0,10,2.2,10
2016,2,27,23,0,10,1.7,9
2016,2,28,0,0,10,2.2,10
2016,2,28,1,0,10,1.7,10
2016,2,28,2,0,10,1.7,10
2016,2,28,3,0,10,2.2,11
2016,2,28,4,0,10,2.2,11
2016,2,28,5,0,10,2.8,13
2016,2,28,6,0,10,2.8,13
2016,2,28,7,0,10,3.9,14
2016,2,28,8,0,10,6.7,14
2016,2,28,9,0,10,9.4,13
2016,2,28,10,0,10,12.8,20
2016,2,28,11,0,10,15,21
2016,2,28,12,0,10,16.7,23
2016,2,28,13,0,10,17.8,18
2016,2,28,14,0,10,18.3,20
2016,2,28,15,0,10,18.3,22
2016,2,28,16,0,10,17.8,20
2016,2,28,17,0,10,17.2,18
2016,2,28,18,0,10,15.6,15
2016,2,28,19,0,10,14.4,10
2016,2,28,20,0,10,14.4,13
2016,2,28,21,0,10,13.9,13
2016,2,28,22,0,10,13.9,13
2016,2,28,23,0,10,14.4,17
2016,2,29,0,0,10,15.6,22
2016,2,29,1,0,10,15.6,30
2016,2,29,2,0,10,14.4,15
2016,2,29,3,4,9,10.6,18
2016,2,29,4,4,10,10,13
2016,2,29,5,0,10,9.4,17
2016,2,29,6,4,7,8.9,18
2016,2,29,7,0,10,6.7,15
2016,2,29,8,0,10,5,13
2016,2,29,9,0,10,3.85,14
2016,2,29,10,0,10,3.3,15
2016,2,29,11,0,10,3.9,15
2016,2,29,12,0,10,5.6,18
2016,2,29,13,0,10,6.7,20
2016,2,29,14,0,10,8.35,16.5
2016,2,29,15,0,10,9.4,17
2016,2,29,16,0,10,9.4,14
2016,2,29,17,0,10,8.9,15
2016,2,29,18,0,10,8.3,11
2016,2,29,19,0,10,7.8,10
2016,2,29,20,0,10,7.2,11
2016,2,29,21,0,10,6.7,7
2016,2,29,22,0,10,6.1,7
2016,2,29,23,0,10,5,8
2016,3,1,0,0,10,5.6,8
2016,3,1,1,0,10,5,5
2016,3,1,2,0,10,5.6,3
2016,3,1,3,0,10,5,0
2016,3,1,4,0,10,2.8,3
2016,3,1,5,0,10,1.7,5
2016,3,1,6,0,10,1.1,6
2016,3,1,7,0,10,2.2,5
2016,3,1,8,0,9,5.6,3
2016,3,1,9,0,10,8.9,8
2016,3,1,10,0,10,12.2,11
2016,3,1,11,0,10,13.9,14
2016,3,1,12,0,10,16.7,8
2016,3,1,13,0,10,17.8,15
2016,3,1,14,0,10,19.4,17
2016,3,1,15,0,10,18.9,16
2016,3,1,16,0,10,18.9,15
2016,3,1,17,0,10,18.3,20
2016,3,1,18,4,10,16.7,31
2016,3,1,19,0,10,13.9,21
2016,3,1,20,4,8,12.2,20
2016,3,1,21,5.6,2.8,11.1,23.2
2016,3,1,22,4,8.5,9.15,25.5
2016,3,1,23,2,9,7.2,25.5
2016,3,2,0,0,10,3.15,18.5
2016,3,2,1,0,10,1.65,17.5
2016,3,2,2,0,10,-0.6,18
2016,3,2,3,0,10,-2.2,21
2016,3,2,4,0,10,-2.8,18
2016,3,2,5,0,10,-3.3,8
2016,3,2,6,0,10,-3.3,11
2016,3,2,7,0,10,-3.3,10
2016,3,2,8,0,10,-3.3,17
2016,3,2,9,0,10,-2.8,16
2016,3,2,10,7,8,-2.8,16
2016,3,2,11,7,7,-2.8,15
2016,3,2,12,2.333333333,7.666666667,-3.033333333,13
2016,3,2,13,7,7,-2.8,9
2016,3,2,14,0,10,-1.7,14
2016,3,2,15,0,10,-1.7,10
2016,3,2,16,0,10,-1.1,8
2016,3,2,17,0,10,-1.7,13
2016,3,2,18,0,10,-2.2,11
2016,3,2,19,0,10,-2.2,10
2016,3,2,20,0,10,-2.2,9
2016,3,2,21,0,10,-2.2,9
2016,3,2,22,0,10,-2.8,7
2016,3,2,23,0,10,-3.3,6
2016,3,3,0,0,10,-4.4,5
2016,3,3,1,0,10,-5,5
2016,3,3,2,0,10,-5.6,3
2016,3,3,3,0,10,-6.1,3
2016,3,3,4,0,10,-6.1,3
2016,3,3,5,0,10,-6.1,6
2016,3,3,6,0,10,-6.1,5
2016,3,3,7,0,10,-5.6,5
2016,3,3,8,0,10,-3.9,6
2016,3,3,9,0,10,-2.2,3
2016,3,3,10,0,10,-0.6,3
2016,3,3,11,0,10,0.6,8
2016,3,3,12,0,10,1.1,5
2016,3,3,13,0,10,1.1,5
2016,3,3,14,0,10,1.7,8
2016,3,3,15,0,10,1.7,6
2016,3,3,16,0,10,1.7,5
2016,3,3,17,0,10,1.1,5
2016,3,3,18,7,2,0.8,1.5
2016,3,3,19,7,1.5,-0.7,1
2016,3,3,20,7,1.875,-1.05,0
2016,3,3,21,3.666666667,2.5,-1.066666667,1
2016,3,3,22,2,3.2,-1.1,0.6
2016,3,3,23,2,2.6,-0.68,0
2016,3,4,0,7,1.8125,-0.7,0
2016,3,4,1,2,2.833333333,-0.733333333,0
2016,3,4,2,7,2,-0.6,2
2016,3,4,3,7,1.0625,-0.7,2.75
2016,3,4,4,5.333333333,2.833333333,-0.733333333,3.666666667
2016,3,4,5,4.5,2.625,-0.6,2.25
2016,3,4,6,7,2.666666667,-0.6,5.333333333
2016,3,4,7,5.333333333,1.916666667,-0.733333333,5
2016,3,4,8,3.666666667,3.333333333,-0.2,7
2016,3,4,9,0,9,0.6,8.5
2016,3,4,10,0,10,1.1,7
2016,3,4,11,0,10,1.1,6.5
2016,3,4,12,0,10,1.1,6
2016,3,4,13,0,10,1.1,8
2016,3,4,14,0,10,0.6,9
2016,3,4,15,0,10,0.6,5
2016,3,4,16,0,10,0.6,6
2016,3,4,17,0,10,0.6,7
2016,3,4,18,0,10,0,7
2016,3,4,19,0,10,0,6
2016,3,4,20,0,10,0,6
2016,3,4,21,0,10,0,7
2016,3,4,22,0,10,0,3
2016,3,4,23,0,10,-0.6,1.5
2016,3,5,0,0,10,-0.6,3
2016,3,5,1,0,10,-0.6,0
2016,3,5,2,0,10,-0.733333333,0
2016,3,5,3,0,10,-0.6,1.5
2016,3,5,4,0,10,-0.85,2.5
2016,3,5,5,0,10,-0.6,0
2016,3,5,6,0,10,-0.6,7
2016,3,5,7,0,10,-0.6,5
2016,3,5,8,0,10,0,0
2016,3,5,9,0,10,0.6,6
2016,3,5,10,0,10,1.7,5
2016,3,5,11,0,10,3.3,8
2016,3,5,12,0,10,3.9,5
2016,3,5,13,0,10,5,3
2016,3,5,14,0,10,5.6,0
2016,3,5,15,0,10,5.6,3
2016,3,5,16,0,10,5.6,0
2016,3,5,17,0,10,5,3
2016,3,5,18,0,10,4.4,3
2016,3,5,19,0,10,3.9,5
2016,3,5,20,0,10,3.9,0
2016,3,5,21,0,10,3.9,0
2016,3,5,22,2.333333333,7.666666667,2.966666667,1
2016,3,5,23,0,10,2.2,0
2016,3,6,0,0,8,1.95,2.5
2016,3,6,1,0,9,2.2,0
2016,3,6,2,0,8,2.2,5
2016,3,6,3,0,8,2.2,6
2016,3,6,4,0,8,1.85,6
2016,3,6,5,0,10,1.7,5
2016,3,6,6,0,8,1.7,7
2016,3,6,7,5,6,1.85,7.5
2016,3,6,8,0,8,2.1,7
2016,3,6,9,0,10,2.2,7
2016,3,6,10,0,10,2.8,5
2016,3,6,11,0,10,3.3,0
2016,3,6,12,0,10,3.3,6
2016,3,6,13,0,10,3.9,6
2016,3,6,14,0,10,5,5
2016,3,6,15,0,10,5,8
2016,3,6,16,0,10,5,8
2016,3,6,17,0,10,5,5
2016,3,6,18,0,10,4.2,5
2016,3,6,19,0,10,3.9,4
2016,3,6,20,0,10,3.9,5
2016,3,6,21,0,10,2.2,7
2016,3,6,22,0,10,3.3,6
2016,3,6,23,0,8,1.7,8
2016,3,7,0,0,8,1.1,10
2016,3,7,1,0,10,2.2,5
2016,3,7,2,0,10,0.6,8
2016,3,7,3,0,10,1.7,10
2016,3,7,4,0,10,1.7,9
2016,3,7,5,0,10,2.2,11
2016,3,7,6,0,10,2.8,13
2016,3,7,7,0,10,5,15
2016,3,7,8,0,10,7.2,13
2016,3,7,9,0,10,10.6,9
2016,3,7,10,0,10,13.9,9
2016,3,7,11,0,NA,17.2,14
2016,3,7,12,0,NA,17.8,17
2016,3,7,13,0,NA,17.8,17
2016,3,7,14,0,10,18.3,NA
2016,3,7,15,0,10,17.8,20
2016,3,7,16,0,10,17.8,11
2016,3,7,17,0,10,16.7,9
2016,3,7,18,0,10,16.1,10
2016,3,7,19,0,10,15,9
2016,3,7,20,0,10,14.4,8
2016,3,7,21,0,10,13.9,5
2016,3,7,22,0,10,13.9,0
2016,3,7,23,0,10,13.3,3
2016,3,8,0,0,10,12.2,6
2016,3,8,1,0,10,12.2,7
2016,3,8,2,0,10,11.7,8
2016,3,8,3,0,10,11.7,8
2016,3,8,4,0,10,11.1,9
2016,3,8,5,0,10,10.6,11
2016,3,8,6,0,10,10.6,11
2016,3,8,7,0,10,11.7,10
2016,3,8,8,0,10,13.9,14
2016,3,8,9,0,10,15.6,14
2016,3,8,10,0,10,16.1,14
2016,3,8,11,0,10,16.7,16
2016,3,8,12,0,10,18.3,16
2016,3,8,13,0,10,18.9,13
2016,3,8,14,0,10,19.4,14
2016,3,8,15,0,10,20.6,8
2016,3,8,16,0,10,21.1,9
2016,3,8,17,0,10,20.6,8
2016,3,8,18,0,10,18.9,6
2016,3,8,19,0,10,18.3,6
2016,3,8,20,0,10,17.2,6
2016,3,8,21,0,10,15.6,6
2016,3,8,22,0,10,16.1,7
2016,3,8,23,0,7,12.2,9
2016,3,9,0,0,10,11.7,8
2016,3,9,1,0,10,11.7,7
2016,3,9,2,0,10,12.2,9
2016,3,9,3,0,10,11.1,10
2016,3,9,4,0,10,10,9
2016,3,9,5,0,10,10,9
2016,3,9,6,0,10,10.6,9
2016,3,9,7,0,10,12.8,10
2016,3,9,8,0,10,15.6,10
2016,3,9,9,0,10,18.3,11
2016,3,9,10,0,10,21.1,20
2016,3,9,11,0,10,21.7,23
2016,3,9,12,0,10,22.2,17
2016,3,9,13,0,10,22.8,17
2016,3,9,14,0,10,22.8,17
2016,3,9,15,0,10,23.05,15
2016,3,9,16,0,10,22.8,10
2016,3,9,17,0,10,21.7,9
2016,3,9,18,0,10,20,6
2016,3,9,19,0,10,19.4,9
2016,3,9,20,0,10,19.4,9
2016,3,9,21,0,10,18.3,8
2016,3,9,22,0,10,18.3,8
2016,3,9,23,0,10,17.8,5
2016,3,10,0,0,10,16.7,6
2016,3,10,1,0,10,16.7,6
2016,3,10,2,0,10,15.6,7
2016,3,10,3,0,10,16.1,6
2016,3,10,4,0,10,15.6,6
2016,3,10,5,0,10,15.6,0
2016,3,10,6,0,10,15,7
2016,3,10,7,4,10,15.6,9
2016,3,10,8,4,8,14.4,11
2016,3,10,9,4,10,15,8
2016,3,10,10,0,10,15.6,9
2016,3,10,11,0,10,16.1,11
2016,3,10,12,0,10,17.2,9
2016,3,10,13,0,10,18.3,14
2016,3,10,14,4,10,17.2,16
2016,3,10,15,2,8,16.1,13
2016,3,10,16,4,7,15.6,14
2016,3,10,17,4,10,15,8
2016,3,10,18,4,10,15,10
2016,3,10,19,4,7,15,9
2016,3,10,20,4,6,15,11
2016,3,10,21,4,6.5,14.725,12
2016,3,10,22,4.2,7.4,12.5,11.2
2016,3,10,23,4,7,12.2,8
2016,3,11,0,4.333333333,3,11.8,6
2016,3,11,1,4,6,11.8,5.666666667
2016,3,11,2,2.666666667,8.333333333,10.9,9.333333333
2016,3,11,3,4,10,10,12
2016,3,11,4,0,10,8.45,12
2016,3,11,5,0,8,7.2,11
2016,3,11,6,0,10,5.85,10
2016,3,11,7,0,10,5,9.5
2016,3,11,8,0,10,5.32,6.8
2016,3,11,9,0,10,5.4,5
2016,3,11,10,0,10,6.1,1
2016,3,11,11,0,10,7.4,4.333333333
2016,3,11,12,0,10,9.15,4
2016,3,11,13,0,10,11.1,7
2016,3,11,14,0,10,11.7,7
2016,3,11,15,0,10,12.2,5
2016,3,11,16,0,10,12.2,9
2016,3,11,17,0,10,11.7,0
2016,3,11,18,0,10,10,3
2016,3,11,19,0,10,8.9,6
2016,3,11,20,0,10,7.2,5
2016,3,11,21,0,10,6.7,3
2016,3,11,22,0,10,6.7,3
2016,3,11,23,0,10,6.1,3
2016,3,12,0,0,10,5.6,3
2016,3,12,1,0,10,5,5
2016,3,12,2,0,10,4.4,5
2016,3,12,3,0,10,4.4,3
2016,3,12,4,0,9,4.4,6
2016,3,12,5,0,10,5.6,5
2016,3,12,6,0,10,5,5
2016,3,12,7,0,10,6.1,3
2016,3,12,8,0,10,9.4,3
2016,3,12,9,0,10,12.2,0
2016,3,12,10,0,10,13.9,6
2016,3,12,11,0,10,16.1,5
2016,3,12,12,0,10,18.3,6
2016,3,12,13,0,10,18.9,6
2016,3,12,14,0,10,18.3,6
2016,3,12,15,0,10,18.9,6
2016,3,12,16,0,10,18.9,3
2016,3,12,17,0,10,18.3,5
2016,3,12,18,0,10,17.8,0
2016,3,12,19,0,10,17.2,3
2016,3,12,20,0,10,15.6,6
2016,3,12,21,0,10,15,6
2016,3,12,22,0,10,15,3
2016,3,12,23,0,10,14.4,0
2016,3,13,0,0,10,13.9,3
2016,3,13,1,0,10,13.9,5
2016,3,13,2,0,10,13.3,5
2016,3,13,3,0,10,12.8,5
2016,3,13,4,4,10,12.2,5
2016,3,13,5,0,10,11.7,5
2016,3,13,6,0,10,11.7,0
2016,3,13,7,4,10,11.7,0
2016,3,13,8,4,7,10.6,8
2016,3,13,9,4,10,10.6,8
2016,3,13,10,0,10,12.2,7
2016,3,13,11,0,10,12.8,11
2016,3,13,12,0,10,13.9,8
2016,3,13,13,0,10,15,11
2016,3,13,14,4,10,13.3,14
2016,3,13,15,0,10,12.8,11
2016,3,13,16,0,10,12.2,11
2016,3,13,17,4,10,12.2,9
2016,3,13,18,4,7,11.1,10
2016,3,13,19,4,8,10.6,8
2016,3,13,20,4,10,10,10
2016,3,13,21,4,7,10,10.33333333
2016,3,13,22,4,7,10,11.5
2016,3,13,23,2,7,9.7,9.5
2016,3,14,0,0,10,10,9
2016,3,14,1,0,10,10.8,10.5
2016,3,14,2,0,10,10.7,7.75
2016,3,14,3,1.333333333,10,10.6,6.666666667
2016,3,14,4,0,10,11.1,7
2016,3,14,5,0,10,11.05,6
2016,3,14,6,0,10,11.7,8
2016,3,14,7,0,10,11.7,9
2016,3,14,8,0,10,12.2,8
2016,3,14,9,0,10,13.9,8
2016,3,14,10,0,10,16.1,6.666666667
2016,3,14,11,0,10,18.3,7
2016,3,14,12,0,10,19.4,9
2016,3,14,13,0,10,18.9,7
2016,3,14,14,0,10,20,11
2016,3,14,15,0,10,20,14
2016,3,14,16,0,10,18.3,16
2016,3,14,17,0,10,15,13
2016,3,14,18,0,10,12.8,14
2016,3,14,19,0,10,11.1,13
2016,3,14,20,4,8.666666667,11.1,6.333333333
2016,3,14,21,4,6,10.8,9
