TripId,StartTime,StopTime,BikeId,TripDuration,FromStationId,FromStationName,ToStationId,ToStationName,UserType
14529092,2015/10/10 1:58,2015/10/10 2:01,70437,215,1040,Bigelow Blvd & 5th Ave,1040,Bigelow Blvd & 5th Ave,Customer
14529143,2015/10/10 2:10,2015/10/10 2:19,70241,544,1033,Ivy St & Walnut St,1035,Fifth Ave & S Dithridge St,Customer
14529145,2015/10/10 2:11,2015/10/10 2:19,70370,527,1033,Ivy St & Walnut St,1035,Fifth Ave & S Dithridge St,Customer
14529148,2015/10/10 2:12,2015/10/10 2:20,70146,499,1033,Ivy St & Walnut St,1035,Fifth Ave & S Dithridge St,Customer
14529151,2015/10/10 2:12,2015/10/10 2:20,70173,463,1033,Ivy St & Walnut St,1035,Fifth Ave & S Dithridge St,Customer
14529310,2015/10/10 2:41,2015/10/10 2:47,70048,381,1029,Alder St & S Highland Ave,1025,Penn Ave & N Fairmount St,Subscriber
14529328,2015/10/10 2:44,2015/10/10 2:54,70437,607,1040,Bigelow Blvd & 5th Ave,1031,Maryland Ave & Ellsworth Ave,Subscriber
14529692,2015/10/10 3:35,2015/10/10 3:41,70290,383,1037,Frew St. & Schenley Dr.,1035,Fifth Ave & S Dithridge St,Subscriber
14532035,2015/10/10 6:41,2015/10/10 6:47,70278,360,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1002,Third Ave & Wood St,Customer
14532331,2015/10/10 6:58,2015/10/10 7:03,70088,285,1049,S 12th St & E Carson St,1047,S 22nd St & E Carson St,Customer
14533136,2015/10/10 7:45,2015/10/10 7:57,70308,772,1039,Atwood St & Bates St,1024,S Negley Ave & Baum Blvd,Customer
14533369,2015/10/10 7:57,2015/10/10 8:26,70016,1743,1027,Shady Ave and Ellsworth Ave,1011,Fort Duquesne Blvd & 7th St,Customer
14533888,2015/10/10 8:24,2015/10/10 8:28,70412,237,1049,S 12th St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14534011,2015/10/10 8:30,2015/10/10 9:53,70110,4935,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14534116,2015/10/10 8:36,2015/10/10 8:51,70053,904,1015,Federal St & E North Ave,1001,Forbes Ave & Market Square,Customer
14534139,2015/10/10 8:36,2015/10/10 8:57,70342,1234,1030,S Euclid Ave & Centre Ave,1017,21st St & Penn Ave,Subscriber
14534256,2015/10/10 8:43,2015/10/10 9:00,70046,1051,1019,42nd St & Butler St,1018,37th St & Butler St,Subscriber
14534322,2015/10/10 8:45,2015/10/10 8:58,70287,755,1029,Alder St & S Highland Ave,1041,Fifth Ave & S Bouquet St,Subscriber
14534509,2015/10/10 8:55,2015/10/10 9:08,70405,746,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Subscriber
14534667,2015/10/10 9:02,2015/10/10 9:18,70137,951,1029,Alder St & S Highland Ave,1029,Alder St & S Highland Ave,Subscriber
14534676,2015/10/10 9:03,2015/10/10 9:19,70076,999,1017,21st St & Penn Ave,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
14534923,2015/10/10 9:14,2015/10/10 9:19,70412,301,1047,S 22nd St & E Carson St,1047,S 22nd St & E Carson St,Subscriber
14535355,2015/10/10 9:37,2015/10/10 10:10,70049,1977,1000,Liberty Ave & Stanwix St.,1011,Fort Duquesne Blvd & 7th St,Customer
14535434,2015/10/10 9:42,2015/10/10 10:15,70165,1951,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14535444,2015/10/10 9:43,2015/10/10 10:15,70159,1920,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14535455,2015/10/10 9:43,2015/10/10 10:15,70062,1886,1049,S 12th St & E Carson St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14535465,2015/10/10 9:44,2015/10/10 10:09,70210,1531,1049,S 12th St & E Carson St,1013,Isabella St & Federal St (PNC Park),Customer
14535473,2015/10/10 9:44,2015/10/10 10:09,70217,1499,1049,S 12th St & E Carson St,1013,Isabella St & Federal St (PNC Park),Customer
14535493,2015/10/10 9:45,2015/10/10 10:09,70155,1452,1049,S 12th St & E Carson St,1013,Isabella St & Federal St (PNC Park),Customer
14535557,2015/10/10 9:48,2015/10/10 10:03,70182,937,1021,Taylor St & Liberty Ave,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14535604,2015/10/10 9:51,2015/10/10 9:53,70348,141,1044,Zulema St & Coltart Ave,1043,Coltart Ave & Forbes Ave,Subscriber
14535627,2015/10/10 9:51,2015/10/10 10:45,70472,3247,1019,42nd St & Butler St,1019,42nd St & Butler St,Subscriber
14535702,2015/10/10 9:55,2015/10/10 10:00,70196,302,1038,Boulevard of the Allies & Parkview Ave,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14535787,2015/10/10 9:59,2015/10/10 10:30,70053,1870,1001,Forbes Ave & Market Square,1011,Fort Duquesne Blvd & 7th St,Subscriber
14535851,2015/10/10 10:02,2015/10/10 10:02,70118,11,1020,42nd St & Penn Ave (Children's Hospital),1020,42nd St & Penn Ave (Children's Hospital),Subscriber
14535882,2015/10/10 10:03,2015/10/10 10:17,70041,821,1020,42nd St & Penn Ave (Children's Hospital),1009,12th St & Penn Ave,Subscriber
14536069,2015/10/10 10:13,2015/10/10 10:27,70199,847,1041,Fifth Ave & S Bouquet St,1029,Alder St & S Highland Ave,Subscriber
14536094,2015/10/10 10:13,2015/10/10 10:41,70178,1682,1019,42nd St & Butler St,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14536145,2015/10/10 10:16,2015/10/10 10:26,70029,647,1021,Taylor St & Liberty Ave,1018,37th St & Butler St,Subscriber
14536181,2015/10/10 10:17,2015/10/10 10:37,70071,1194,1038,Boulevard of the Allies & Parkview Ave,1004,First Ave & B St (T Station),Subscriber
14536242,2015/10/10 10:21,2015/10/10 10:29,70026,521,1017,21st St & Penn Ave,1017,21st St & Penn Ave,Customer
14536333,2015/10/10 10:25,2015/10/10 10:30,70025,295,1032,Maryland Ave & Walnut St,1026,S Whitfield St & Baum Blvd,Subscriber
14536337,2015/10/10 10:25,2015/10/10 10:45,70455,1176,1018,37th St & Butler St,1012,North Shore Trail & Fort Duquesne Bridge,Subscriber
14536385,2015/10/10 10:28,2015/10/10 11:34,70375,3979,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14536405,2015/10/10 10:29,2015/10/10 11:34,70022,3916,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14536406,2015/10/10 10:29,2015/10/10 11:35,70080,3952,1017,21st St & Penn Ave,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14536435,2015/10/10 10:31,2015/10/10 10:37,70312,337,1035,Fifth Ave & S Dithridge St,1037,Frew St. & Schenley Dr.,Subscriber
14536463,2015/10/10 10:32,2015/10/10 10:33,70144,78,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Subscriber
14536491,2015/10/10 10:33,2015/10/10 10:48,70060,858,1025,Penn Ave & N Fairmount St,1041,Fifth Ave & S Bouquet St,Customer
14536500,2015/10/10 10:34,2015/10/10 10:35,70396,86,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Subscriber
14536544,2015/10/10 10:36,2015/10/10 10:45,70416,548,1048,S 18th St & Sidney St,1007,Stevenson St & Forbes Ave,Subscriber
14536767,2015/10/10 10:47,2015/10/10 14:25,70193,13085,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
14536897,2015/10/10 10:54,2015/10/10 11:04,70493,627,1049,S 12th St & E Carson St,1046,S 25th St & E Carson St,Subscriber
14536929,2015/10/10 10:55,2015/10/10 12:04,70100,4096,1018,37th St & Butler St,1018,37th St & Butler St,Customer
14537026,2015/10/10 11:00,2015/10/10 11:02,70398,113,1000,Liberty Ave & Stanwix St.,1000,Liberty Ave & Stanwix St.,Customer
14537063,2015/10/10 11:01,2015/10/10 11:10,70109,519,1048,S 18th St & Sidney St,1004,First Ave & B St (T Station),Customer
14537125,2015/10/10 11:04,2015/10/10 17:20,70266,22537,1000,Liberty Ave & Stanwix St.,1000,Liberty Ave & Stanwix St.,Customer
14537173,2015/10/10 11:07,2015/10/10 11:33,70274,1550,1035,Fifth Ave & S Dithridge St,1011,Fort Duquesne Blvd & 7th St,Customer
14537184,2015/10/10 11:08,2015/10/10 13:03,70124,6896,1000,Liberty Ave & Stanwix St.,1011,Fort Duquesne Blvd & 7th St,Customer
14537193,2015/10/10 11:08,2015/10/10 13:02,70438,6849,1000,Liberty Ave & Stanwix St.,1011,Fort Duquesne Blvd & 7th St,Customer
14537358,2015/10/10 11:16,2015/10/10 11:30,70029,854,1018,37th St & Butler St,1017,21st St & Penn Ave,Subscriber
14537377,2015/10/10 11:17,2015/10/10 12:11,70046,3217,1018,37th St & Butler St,1014,Ridge Ave & Brighton Rd (CCAC),Subscriber
14537586,2015/10/10 11:29,2015/10/10 12:12,70207,2631,1028,Penn Ave & Putnam St -- Bakery Square,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14537638,2015/10/10 11:32,2015/10/10 11:41,70044,540,1035,Fifth Ave & S Dithridge St,1033,Ivy St & Walnut St,Subscriber
14537676,2015/10/10 11:35,2015/10/10 11:48,70192,780,1000,Liberty Ave & Stanwix St.,1016,17th St & Penn Ave,Customer
14537682,2015/10/10 11:36,2015/10/10 11:48,70471,722,1000,Liberty Ave & Stanwix St.,1016,17th St & Penn Ave,Customer
14537704,2015/10/10 11:37,2015/10/10 11:59,70234,1318,1033,Ivy St & Walnut St,1017,21st St & Penn Ave,Subscriber
14537735,2015/10/10 11:39,2015/10/10 14:13,70441,9266,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
14537803,2015/10/10 11:43,2015/10/10 11:55,70098,757,1039,Atwood St & Bates St,1040,Bigelow Blvd & 5th Ave,Subscriber
14537841,2015/10/10 11:45,2015/10/10 12:00,70333,920,1011,Fort Duquesne Blvd & 7th St,1017,21st St & Penn Ave,Customer
14537949,2015/10/10 11:51,2015/10/10 12:34,70477,2568,1019,42nd St & Butler St,1019,42nd St & Butler St,Customer
14537977,2015/10/10 11:52,2015/10/10 15:12,70089,12003,1003,First Ave & Smithfield St (Art Institute),1003,First Ave & Smithfield St (Art Institute),Customer
14538035,2015/10/10 11:56,2015/10/10 12:04,70356,473,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
14538040,2015/10/10 11:56,2015/10/10 11:59,70447,204,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
14538084,2015/10/10 11:58,2015/10/10 12:04,70474,365,1015,Federal St & E North Ave,1013,Isabella St & Federal St (PNC Park),Customer
14538105,2015/10/10 12:00,2015/10/10 12:01,70310,99,1014,Ridge Ave & Brighton Rd (CCAC),1014,Ridge Ave & Brighton Rd (CCAC),Customer
14538184,2015/10/10 12:04,2015/10/10 12:30,70037,1548,1008,Centre Ave & Consol Energy Center,1000,Liberty Ave & Stanwix St.,Customer
14538215,2015/10/10 12:06,2015/10/10 12:30,70123,1435,1008,Centre Ave & Consol Energy Center,1000,Liberty Ave & Stanwix St.,Customer
14538238,2015/10/10 12:08,2015/10/10 12:10,70050,126,1003,First Ave & Smithfield St (Art Institute),1004,First Ave & B St (T Station),Subscriber
14538292,2015/10/10 12:11,2015/10/10 12:28,70213,1021,1015,Federal St & E North Ave,1006,Ross St & Sixth Ave (Steel Plaza T Station),Subscriber
14538305,2015/10/10 12:12,2015/10/10 15:03,70082,10272,1017,21st St & Penn Ave,1003,First Ave & Smithfield St (Art Institute),Customer
14538323,2015/10/10 12:13,2015/10/10 12:13,70292,2,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
14538348,2015/10/10 12:15,2015/10/10 13:16,70225,3700,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
14538417,2015/10/10 12:19,2015/10/10 13:09,70458,3021,1024,S Negley Ave & Baum Blvd,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14538427,2015/10/10 12:19,2015/10/10 13:10,70243,3035,1024,S Negley Ave & Baum Blvd,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14538432,2015/10/10 12:19,2015/10/10 12:38,70451,1112,1017,21st St & Penn Ave,1018,37th St & Butler St,Subscriber
14538455,2015/10/10 12:21,2015/10/10 12:48,70435,1641,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
14538464,2015/10/10 12:21,2015/10/10 13:09,70208,2867,1046,S 25th St & E Carson St,1001,Forbes Ave & Market Square,Customer
14538466,2015/10/10 12:21,2015/10/10 12:47,70461,1573,1015,Federal St & E North Ave,1015,Federal St & E North Ave,Customer
14538541,2015/10/10 12:27,2015/10/10 12:34,70346,435,1039,Atwood St & Bates St,1039,Atwood St & Bates St,Daily
14538550,2015/10/10 12:28,2015/10/10 12:58,70457,1806,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14538611,2015/10/10 12:32,2015/10/10 13:57,70046,5110,1014,Ridge Ave & Brighton Rd (CCAC),1021,Taylor St & Liberty Ave,Customer
14538651,2015/10/10 12:34,2015/10/10 14:29,70110,6913,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14538659,2015/10/10 12:34,2015/10/10 12:58,70127,1448,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14538712,2015/10/10 12:37,2015/10/10 18:04,70346,19600,1039,Atwood St & Bates St,1038,Boulevard of the Allies & Parkview Ave,Daily
14538767,2015/10/10 12:41,2015/10/10 12:48,70195,401,1030,S Euclid Ave & Centre Ave,1032,Maryland Ave & Walnut St,Subscriber
14538815,2015/10/10 12:44,2015/10/10 13:14,70223,1836,1033,Ivy St & Walnut St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14538825,2015/10/10 12:44,2015/10/10 12:49,70182,281,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1000,Liberty Ave & Stanwix St.,Subscriber
14538895,2015/10/10 12:49,2015/10/10 13:17,70178,1655,1012,North Shore Trail & Fort Duquesne Bridge,1019,42nd St & Butler St,Customer
14538967,2015/10/10 12:55,2015/10/10 15:55,70252,10792,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14538977,2015/10/10 12:55,2015/10/10 13:13,70485,1053,1032,Maryland Ave & Walnut St,1036,Schenley Dr at Schenley Plaza (Carnegie Library,
14538984,2015/10/10 12:56,2015/10/10 15:55,70390,10738,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14539039,2015/10/10 12:59,2015/10/10 13:06,70230,402,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1001,Forbes Ave & Market Square,Customer
14539069,2015/10/10 13:01,2015/10/10 13:03,70401,140,1016,17th St & Penn Ave,1017,21st St & Penn Ave,Subscriber
14539089,2015/10/10 13:02,2015/10/10 13:17,70114,899,1047,S 22nd St & E Carson St,1049,S 12th St & E Carson St,Subscriber
14539173,2015/10/10 13:08,2015/10/10 13:24,70029,1007,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
14539183,2015/10/10 13:08,2015/10/10 13:25,70234,1013,1017,21st St & Penn Ave,1013,Isabella St & Federal St (PNC Park),Customer
14539269,2015/10/10 13:15,2015/10/10 13:15,70329,49,1048,S 18th St & Sidney St,1048,S 18th St & Sidney St,Customer
14539282,2015/10/10 13:16,2015/10/10 13:32,70479,977,1048,S 18th St & Sidney St,1049,S 12th St & E Carson St,Customer
14539338,2015/10/10 13:20,2015/10/10 13:22,70337,125,1043,Coltart Ave & Forbes Ave,1044,Zulema St & Coltart Ave,Subscriber
14539366,2015/10/10 13:23,2015/10/10 13:37,70304,859,1049,S 12th St & E Carson St,1001,Forbes Ave & Market Square,Customer
14539372,2015/10/10 13:24,2015/10/10 14:05,70449,2466,1047,S 22nd St & E Carson St,1049,S 12th St & E Carson St,Customer
14539385,2015/10/10 13:25,2015/10/10 13:35,70348,649,1045,S 27th St & Tunnel Blvd (Southside Works),1043,Coltart Ave & Forbes Ave,Customer
14539389,2015/10/10 13:25,2015/10/10 14:05,70245,2397,1047,S 22nd St & E Carson St,1049,S 12th St & E Carson St,Customer
14539391,2015/10/10 13:25,2015/10/10 13:54,70054,1703,1012,North Shore Trail & Fort Duquesne Bridge,1049,S 12th St & E Carson St,Customer
14539393,2015/10/10 13:25,2015/10/10 15:21,70261,6933,1037,Frew St. & Schenley Dr.,1037,Frew St. & Schenley Dr.,Customer
14539394,2015/10/10 13:25,2015/10/10 14:59,70040,5641,1045,S 27th St & Tunnel Blvd (Southside Works),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14539397,2015/10/10 13:26,2015/10/10 15:21,70344,6916,1037,Frew St. & Schenley Dr.,1037,Frew St. & Schenley Dr.,Customer
14539422,2015/10/10 13:27,2015/10/10 13:28,70070,30,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Customer
14539495,2015/10/10 13:33,2015/10/10 14:23,70058,3018,1037,Frew St. & Schenley Dr.,1015,Federal St & E North Ave,Customer
14539575,2015/10/10 13:39,2015/10/10 14:00,70405,1278,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St (Art Institute),Customer
14539585,2015/10/10 13:40,2015/10/10 14:05,70445,1535,1013,Isabella St & Federal St (PNC Park),1003,First Ave & Smithfield St (Art Institute),Customer
14539658,2015/10/10 13:46,2015/10/10 14:00,70330,843,1018,37th St & Butler St,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Subscriber
14539671,2015/10/10 13:47,2015/10/10 14:07,70415,1247,1003,First Ave & Smithfield St (Art Institute),1015,Federal St & E North Ave,Customer
14539680,2015/10/10 13:47,2015/10/10 13:49,70070,77,1050,Healthy Ride Hub,1050,Healthy Ride Hub,Subscriber
14539707,2015/10/10 13:50,2015/10/10 14:46,70108,3361,1046,S 25th St & E Carson St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14539712,2015/10/10 13:50,2015/10/10 13:55,70035,326,1032,Maryland Ave & Walnut St,1030,S Euclid Ave & Centre Ave,Subscriber
14539716,2015/10/10 13:50,2015/10/10 14:10,70278,1184,1002,Third Ave & Wood St,1015,Federal St & E North Ave,Customer
14539758,2015/10/10 13:52,2015/10/10 14:04,70027,697,1033,Ivy St & Walnut St,1035,Fifth Ave & S Dithridge St,Subscriber
14539788,2015/10/10 13:55,2015/10/10 14:04,70319,577,1024,S Negley Ave & Baum Blvd,1033,Ivy St & Walnut St,Customer
14539874,2015/10/10 14:02,2015/10/10 14:16,70020,895,1009,12th St & Penn Ave,1002,Third Ave & Wood St,Customer
14539878,2015/10/10 14:02,2015/10/10 15:15,70489,4399,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14539880,2015/10/10 14:02,2015/10/10 14:14,70492,702,1022,Liberty Ave & S Milvalle Ave --West Penn Hospital ,1033,Ivy St & Walnut St,Customer
14539888,2015/10/10 14:03,2015/10/10 14:10,70127,462,1010,10th St & Penn Ave (David L. Lawrence Convention Center),1016,17th St & Penn Ave,Subscriber
14539890,2015/10/10 14:03,2015/10/10 14:19,70389,997,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14539897,2015/10/10 14:03,2015/10/10 14:22,70250,1115,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14539898,2015/10/10 14:03,2015/10/10 14:20,70006,997,1039,Atwood St & Bates St,1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14539924,2015/10/10 14:06,2015/10/10 14:08,70404,110,1049,S 12th St & E Carson St,1049,S 12th St & E Carson St,Customer
14539928,2015/10/10 14:06,2015/10/10 16:01,70190,6854,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
14539938,2015/10/10 14:07,2015/10/10 15:59,70237,6708,1006,Ross St & Sixth Ave (Steel Plaza T Station),1006,Ross St & Sixth Ave (Steel Plaza T Station),Customer
14539953,2015/10/10 14:08,2015/10/10 14:56,70364,2884,1020,42nd St & Penn Ave (Children's Hospital),1020,42nd St & Penn Ave (Children's Hospital),Customer
14539976,2015/10/10 14:10,2015/10/10 15:14,70498,3870,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14539985,2015/10/10 14:11,2015/10/10 15:00,70359,2894,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14540039,2015/10/10 14:16,2015/10/10 14:21,70230,320,1001,Forbes Ave & Market Square,1010,10th St & Penn Ave (David L. Lawrence Convention Center),Customer
14540044,2015/10/10 14:16,2015/10/10 14:31,70124,906,1011,Fort Duquesne Blvd & 7th St,1017,21st St & Penn Ave,Customer
14540059,2015/10/10 14:17,2015/10/10 14:23,70133,349,1034,Ellsworth Ave & N Neville St,1023,Liberty Ave & Baum Blvd,Subscriber
14540070,2015/10/10 14:18,2015/10/10 15:14,70494,3388,1012,North Shore Trail & Fort Duquesne Bridge,1012,North Shore Trail & Fort Duquesne Bridge,Customer
14540117,2015/10/10 14:21,2015/10/10 14:59,70113,2263,1020,42nd St & Penn Ave (Children's Hospital),1021,Taylor St & Liberty Ave,Subscriber
14540120,2015/10/10 14:21,2015/10/10 16:59,70171,9457,1011,Fort Duquesne Blvd & 7th St,1011,Fort Duquesne Blvd & 7th St,Customer
14540133,2015/10/10 14:22,2015/10/10 14:39,70287,1008,1041,Fifth Ave & S Bouquet St,1027,Shady Ave and Ellsworth Ave,Subscriber
14540172,2015/10/10 14:26,2015/10/10 14:39,70288,773,1040,Bigelow Blvd & 5th Ave,1023,Liberty Ave & Baum Blvd,Customer
14540184,2015/10/10 14:27,2015/10/10 14:39,70098,731,1040,Bigelow Blvd & 5th Ave,1023,Liberty Ave & Baum Blvd,Customer
14540187,2015/10/10 14:27,2015/10/10 14:56,70234,1711,1013,Isabella St & Federal St (PNC Park),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14540201,2015/10/10 14:28,2015/10/10 16:18,70189,6572,1034,Ellsworth Ave & N Neville St,1016,17th St & Penn Ave,Customer
14540208,2015/10/10 14:29,2015/10/10 14:39,70386,592,1004,First Ave & B St (T Station),1048,S 18th St & Sidney St,Customer
14540209,2015/10/10 14:29,2015/10/10 14:39,70224,565,1004,First Ave & B St (T Station),1048,S 18th St & Sidney St,Customer
14540211,2015/10/10 14:29,2015/10/10 14:56,70210,1581,1013,Isabella St & Federal St (PNC Park),1045,S 27th St & Tunnel Blvd (Southside Works),Customer
14540223,2015/10/10 14:31,2015/10/10 16:17,70270,6396,1034,Ellsworth Ave & N Neville St,1016,17th St & Penn Ave,Customer
